date,pv,edit_count,editor_count
2018-08-28,2710,2,2
2018-08-29,2157,1,1
2018-08-30,1862,0,0
2018-08-31,1861,0,0
2018-09-01,2260,0,0
2018-09-02,2500,0,0
2018-09-03,1857,0,0
2018-09-04,1882,0,0
2018-09-05,1618,0,0
2018-09-06,1473,0,0
2018-09-07,1674,0,0
2018-09-08,2071,0,0
2018-09-09,2317,4,4
2018-09-10,1812,2,2
2018-09-11,1603,0,0
2018-09-12,1837,0,0
2018-09-13,1694,0,0
2018-09-14,1549,0,0
2018-09-15,1930,0,0
2018-09-16,2038,0,0
2018-09-17,1975,0,0
2018-09-18,1645,0,0
2018-09-19,1548,0,0
2018-09-20,1421,0,0
2018-09-21,1764,0,0
2018-09-22,1629,0,0
2018-09-23,1752,0,0
2018-09-24,1941,0,0
2018-09-25,1412,1,1
2018-09-26,1477,0,0
2018-09-27,1533,0,0
2018-09-28,1218,0,0
2018-09-29,2026,0,0
2018-09-30,2101,0,0
2018-10-01,1354,0,0
2018-10-02,1305,0,0
2018-10-03,1371,0,0
2018-10-04,1665,0,0
2018-10-05,1497,0,0
