date,pv,edit_count,editor_count
2018-01-11,38614,4,4
2018-01-12,19550,2,2
2018-01-13,16471,0,0
2018-01-14,14335,0,0
2018-01-15,9036,2,2
2018-01-16,7310,1,1
2018-01-17,14155,1,1
2018-01-18,18875,3,3
2018-01-19,13703,1,1
2018-01-20,17554,3,3
2018-01-21,12071,0,0
2018-01-22,6642,1,1
2018-01-23,5675,2,2
2018-01-24,9332,3,3
2018-01-25,13081,4,4
2018-01-26,8254,2,2
2018-01-27,8410,2,2
2018-01-28,8201,5,5
2018-01-29,5218,0,0
2018-01-30,4706,0,0
2018-01-31,7823,4,4
2018-02-01,10401,1,1
2018-02-02,7563,3,3
2018-02-03,7791,0,0
2018-02-04,7296,1,1
2018-02-05,4526,0,0
2018-02-06,3914,1,1
2018-02-07,7473,5,5
2018-02-08,12379,4,4
2018-02-09,7565,3,3
2018-02-10,6964,1,1
2018-02-11,6224,1,1
2018-02-12,5905,0,0
2018-02-13,4080,0,0
2018-02-14,7350,4,4
2018-02-15,10394,3,3
2018-02-16,6779,2,2
2018-02-17,6866,2,2
2018-02-18,7179,2,2
2018-02-19,5092,1,1
2018-02-20,4168,2,2
2018-02-21,8037,2,2
2018-02-22,11566,2,2
2018-02-23,7584,3,3
2018-02-24,7437,1,1
2018-02-25,7439,3,3
2018-02-26,4875,0,0
2018-02-27,4238,0,0
2018-02-28,8336,2,2
2018-03-01,11780,0,0
2018-03-02,8212,1,1
2018-03-03,7168,1,1
2018-03-04,6223,2,2
2018-03-05,4454,1,1
2018-03-06,3972,0,0
2018-03-07,8819,2,2
2018-03-08,12923,4,4
2018-03-09,7981,2,2
2018-03-10,6867,1,1
2018-03-11,6434,0,0
2018-03-12,4404,0,0
2018-03-13,3923,1,1
2018-03-14,7587,4,4
2018-03-15,10781,5,5
2018-03-16,8048,2,2
2018-03-17,7282,2,2
2018-03-18,6945,1,1
2018-03-19,5387,1,1
2018-03-20,4596,2,2
2018-03-21,9263,5,5
2018-03-22,10243,4,4
2018-03-23,7049,1,1
2018-03-24,6719,2,2
2018-03-25,6491,2,2
2018-03-26,5119,3,3
2018-03-27,4896,1,1
2018-03-28,10581,4,4
2018-03-29,13841,4,4
2018-03-30,9013,2,2
2018-03-31,7711,1,1
2018-04-01,7073,1,1
2018-04-02,5570,0,0
2018-04-03,5116,1,1
2018-04-04,11964,1,1
2018-04-05,17590,5,5
2018-04-06,10937,1,1
2018-04-07,10176,3,3
2018-04-08,9447,2,2
2018-04-09,6334,2,2
2018-04-10,5364,1,1
2018-04-11,5144,2,2
2018-04-12,4510,2,2
2018-04-13,4239,5,5
2018-04-14,5431,1,1
2018-04-15,5872,1,1
2018-04-16,4013,0,0
2018-04-17,3770,0,0
2018-04-18,3346,0,0
2018-04-19,3096,0,0
2018-04-20,3086,0,0
2018-04-21,3853,1,1
2018-04-22,4205,0,0
2018-04-23,3092,0,0
2018-04-24,2889,0,0
2018-04-25,2450,1,1
2018-04-26,2336,0,0
2018-04-27,2187,0,0
2018-04-28,2698,0,0
2018-04-29,2859,0,0
2018-04-30,3040,0,0
2018-05-01,2455,0,0
2018-05-02,2586,2,2
2018-05-03,2943,0,0
2018-05-04,2946,1,1
2018-05-05,3149,0,0
2018-05-06,3199,0,0
2018-05-07,2409,1,1
2018-05-08,2173,0,0
2018-05-09,2004,0,0
2018-05-10,1968,0,0
2018-05-11,2027,0,0
2018-05-12,2465,0,0
2018-05-13,2877,0,0
2018-05-14,2094,0,0
2018-05-15,1869,0,0
2018-05-16,2006,1,1
2018-05-17,1991,0,0
2018-05-18,1771,0,0
2018-05-19,2057,0,0
2018-05-20,2305,0,0
2018-05-21,1717,0,0
2018-05-22,1531,0,0
2018-05-23,1688,0,0
2018-05-24,1618,0,0
2018-05-25,1501,0,0
2018-05-26,1959,0,0
2018-05-27,2126,0,0
2018-05-28,1709,0,0
2018-05-29,1542,0,0
2018-05-30,1654,0,0
2018-05-31,1456,0,0
2018-06-01,1310,0,0
2018-06-02,1765,0,0
2018-06-03,2033,0,0
2018-06-04,1633,0,0
2018-06-05,1512,1,1
2018-06-06,1635,0,0
2018-06-07,1547,0,0
2018-06-08,1359,0,0
2018-06-09,1810,0,0
2018-06-10,2033,0,0
2018-06-11,1604,0,0
2018-06-12,1407,0,0
2018-06-13,1372,0,0
2018-06-14,1284,0,0
2018-06-15,1271,0,0
2018-06-16,1573,0,0
2018-06-17,1763,0,0
2018-06-18,1377,0,0
2018-06-19,1218,0,0
2018-06-20,1270,0,0
2018-06-21,1287,0,0
2018-06-22,1256,0,0
2018-06-23,1728,0,0
2018-06-24,1828,0,0
2018-06-25,1466,0,0
2018-06-26,1308,0,0
2018-06-27,1354,0,0
2018-06-28,1269,0,0
2018-06-29,1390,0,0
2018-06-30,1716,0,0
2018-07-01,2460,0,0
2018-07-02,4328,3,3
2018-07-03,3950,1,1
2018-07-04,3313,0,0
