date,pv,edit_count,editor_count
2019-07-08,23720,2,2
2019-07-09,28854,2,2
2019-07-10,14937,0,0
2019-07-11,9887,3,3
2019-07-12,9060,1,1
2019-07-13,10042,0,0
2019-07-14,10088,1,1
2019-07-15,23243,2,2
2019-07-16,26544,1,1
2019-07-17,14179,0,0
2019-07-18,8733,1,1
2019-07-19,8501,1,1
2019-07-20,8810,0,0
2019-07-21,8576,0,0
2019-07-22,12216,1,1
2019-07-23,13944,0,0
2019-07-24,8838,0,0
2019-07-25,6348,1,1
2019-07-26,6149,0,0
2019-07-27,6547,0,0
2019-07-28,6385,1,1
2019-07-29,9451,2,2
2019-07-30,10702,0,0
2019-07-31,6490,1,1
2019-08-01,4735,0,0
2019-08-02,4687,0,0
2019-08-03,4740,0,0
2019-08-04,4849,1,1
2019-08-05,9516,1,1
2019-08-06,12404,1,1
2019-08-07,6864,0,0
2019-08-08,5162,2,2
2019-08-09,5697,1,1
2019-08-10,5332,0,0
2019-08-11,5008,0,0
2019-08-12,9297,0,0
2019-08-13,8636,0,0
2019-08-14,6447,1,1
2019-08-15,5505,0,0
2019-08-16,4727,0,0
2019-08-17,4268,1,1
2019-08-18,4306,0,0
2019-08-19,8170,2,2
2019-08-20,9401,0,0
2019-08-21,5103,1,1
2019-08-22,3895,0,0
2019-08-23,3926,0,0
2019-08-24,4034,1,1
2019-08-25,4001,1,1
2019-08-26,7443,1,1
2019-08-27,8846,0,0
2019-08-28,5389,0,0
2019-08-29,3984,0,0
2019-08-30,3821,1,1
2019-08-31,3744,0,0
2019-09-01,4125,0,0
2019-09-02,9648,1,1
2019-09-03,13328,1,1
2019-09-04,7622,1,1
2019-09-05,5033,0,0
2019-09-06,5390,0,0
2019-09-07,5394,2,2
2019-09-08,5342,0,0
2019-09-09,10345,2,2
2019-09-10,12183,1,1
2019-09-11,7005,1,1
2019-09-12,4774,0,0
2019-09-13,4994,0,0
2019-09-14,4512,0,0
2019-09-15,4571,0,0
2019-09-16,10052,1,1
2019-09-17,10547,0,0
2019-09-18,5952,0,0
2019-09-19,4469,0,0
2019-09-20,4179,1,1
2019-09-21,4608,1,1
2019-09-22,4711,2,2
2019-09-23,11346,4,4
2019-09-24,10748,1,1
2019-09-25,6139,2,2
2019-09-26,4342,0,0
2019-09-27,4705,1,1
2019-09-28,5240,0,0
2019-09-29,5463,0,0
2019-09-30,12546,2,2
2019-10-01,15440,1,1
2019-10-02,8920,0,0
2019-10-03,6165,0,0
2019-10-04,7308,0,0
2019-10-05,7247,0,0
2019-10-06,7298,0,0
2019-10-07,15390,3,3
2019-10-08,18762,5,5
2019-10-09,10460,1,1
2019-10-10,6744,0,0
2019-10-11,6944,0,0
2019-10-12,7982,0,0
2019-10-13,6422,0,0
2019-10-14,6704,0,0
2019-10-15,4778,2,2
2019-10-16,4390,0,0
2019-10-17,4199,1,1
2019-10-18,3945,0,0
2019-10-19,4222,1,1
2019-10-20,4204,1,1
2019-10-21,3937,1,1
2019-10-22,4793,0,0
2019-10-23,3413,0,0
2019-10-24,2877,0,0
2019-10-25,2790,0,0
2019-10-26,3336,0,0
2019-10-27,3357,0,0
2019-10-28,2775,0,0
2019-10-29,2788,1,1
2019-10-30,2474,2,2
2019-10-31,2110,0,0
2019-11-01,2157,0,0
2019-11-02,2898,1,1
2019-11-03,2737,0,0
2019-11-04,3104,0,0
2019-11-05,2241,0,0
2019-11-06,2013,0,0
2019-11-07,1856,0,0
2019-11-08,1944,0,0
2019-11-09,2455,0,0
2019-11-10,2536,0,0
2019-11-11,2193,0,0
2019-11-12,2018,0,0
2019-11-13,2075,1,1
2019-11-14,1617,1,1
2019-11-15,1533,0,0
2019-11-16,2267,0,0
2019-11-17,2140,0,0
2019-11-18,2030,4,4
2019-11-19,1584,1,1
2019-11-20,1857,0,0
2019-11-21,1514,0,0
2019-11-22,1488,0,0
2019-11-23,2015,0,0
2019-11-24,2034,0,0
2019-11-25,1649,1,1
2019-11-26,1907,0,0
2019-11-27,1534,0,0
2019-11-28,1324,0,0
2019-11-29,1267,0,0
2019-11-30,1390,0,0
2019-12-01,1667,0,0
2019-12-02,1508,0,0
2019-12-03,1865,0,0
2019-12-04,1434,0,0
2019-12-05,1336,0,0
2019-12-06,1310,0,0
2019-12-07,1965,0,0
2019-12-08,1752,0,0
2019-12-09,1524,0,0
2019-12-10,1581,0,0
2019-12-11,1694,1,1
2019-12-12,1404,1,1
2019-12-13,1124,0,0
2019-12-14,1315,0,0
2019-12-15,1432,0,0
2019-12-16,1352,0,0
2019-12-17,1549,0,0
2019-12-18,1457,0,0
2019-12-19,1178,0,0
2019-12-20,1335,0,0
2019-12-21,1294,0,0
2019-12-22,1554,0,0
2019-12-23,1939,0,0
2019-12-24,1492,1,1
2019-12-25,1576,1,1
2019-12-26,1281,1,1
2019-12-27,1244,2,2
2019-12-28,1332,0,0
2019-12-29,1483,0,0
2019-12-30,2129,0,0
2019-12-31,1680,0,0
2020-01-01,1934,0,0
2020-01-02,2247,0,0
2020-01-03,2198,0,0
2020-01-04,2101,0,0
2020-01-05,2135,0,0
