date,pv,edit_count,editor_count
2019-04-09,13277,5,5
2019-04-10,16560,3,3
2019-04-11,11705,2,2
2019-04-12,9672,3,3
2019-04-13,10314,0,0
2019-04-14,9889,0,0
2019-04-15,6938,1,1
2019-04-16,11417,2,2
2019-04-17,17913,0,0
2019-04-18,13644,3,3
2019-04-19,11963,1,1
2019-04-20,12877,3,3
2019-04-21,12223,0,0
2019-04-22,8958,1,1
2019-04-23,12405,1,1
2019-04-24,17107,1,1
2019-04-25,13525,2,2
2019-04-26,10391,1,1
2019-04-27,11276,0,0
2019-04-28,10088,0,0
2019-04-29,10355,1,1
2019-04-30,12886,3,3
2019-05-01,15389,0,0
2019-05-02,13682,3,3
2019-05-03,12679,3,3
2019-05-04,12438,2,2
2019-05-05,11157,3,3
2019-05-06,11019,0,0
2019-05-07,11075,2,2
2019-05-08,13909,1,1
2019-05-09,13125,3,3
2019-05-10,10436,0,0
2019-05-11,11531,3,3
2019-05-12,11230,1,1
2019-05-13,9072,1,1
2019-05-14,12408,4,4
2019-05-15,15282,1,1
2019-05-16,12546,1,1
2019-05-17,10450,2,2
2019-05-18,11854,1,1
2019-05-19,13140,1,1
2019-05-20,10401,0,0
2019-05-21,11714,2,2
2019-05-22,14449,0,0
2019-05-23,12507,0,0
2019-05-24,10986,2,2
2019-05-25,15145,5,5
2019-05-26,12113,2,2
2019-05-27,10367,0,0
2019-05-28,12999,2,2
2019-05-29,17049,4,4
2019-05-30,13299,1,1
2019-05-31,10403,1,1
2019-06-01,11968,3,3
2019-06-02,12419,1,1
2019-06-03,8930,3,3
2019-06-04,10164,2,2
2019-06-05,10012,0,0
2019-06-06,9369,0,0
2019-06-07,9221,0,0
2019-06-08,10629,0,0
2019-06-09,10264,2,2
2019-06-10,8357,1,1
2019-06-11,11886,1,1
2019-06-12,14884,2,2
2019-06-13,11521,1,1
2019-06-14,9064,1,1
2019-06-15,10327,2,2
2019-06-16,9777,0,0
2019-06-17,7513,2,2
2019-06-18,9408,2,2
2019-06-19,10785,3,3
2019-06-20,9103,2,2
2019-06-21,7958,2,2
2019-06-22,9107,1,1
2019-06-23,9495,0,0
2019-06-24,6985,0,0
2019-06-25,8552,1,1
2019-06-26,10772,0,0
2019-06-27,8806,2,2
2019-06-28,7810,2,2
2019-06-29,8204,2,2
2019-06-30,8191,0,0
2019-07-01,7505,0,0
2019-07-02,11375,1,1
2019-07-03,16473,3,3
2019-07-04,12586,1,1
2019-07-05,10529,0,0
2019-07-06,11786,2,2
2019-07-07,10101,1,1
2019-07-08,7894,1,1
