date,pv,edit_count,editor_count
2020-04-05,10105,0,0
2020-04-06,4778,1,1
2020-04-07,4390,0,0
2020-04-08,6832,1,1
2020-04-09,13986,5,5
2020-04-10,16354,0,0
2020-04-11,11810,1,1
2020-04-12,11012,0,0
2020-04-13,5935,0,0
2020-04-14,5681,0,0
2020-04-15,7939,0,0
2020-04-16,12532,3,3
2020-04-17,13793,2,2
2020-04-18,11159,4,4
2020-04-19,9256,3,3
2020-04-20,5264,0,0
2020-04-21,5085,1,1
2020-04-22,6289,3,3
2020-04-23,9394,1,1
2020-04-24,9946,0,0
2020-04-25,7713,1,1
2020-04-26,7020,0,0
2020-04-27,3996,0,0
2020-04-28,3881,0,0
2020-04-29,5417,1,1
2020-04-30,9944,1,1
2020-05-01,11351,2,2
2020-05-02,7684,0,0
2020-05-03,7255,1,1
2020-05-04,5505,2,2
2020-05-05,5535,0,0
2020-05-06,7846,0,0
2020-05-07,12925,2,2
2020-05-08,14404,0,0
2020-05-09,9568,0,0
2020-05-10,8187,4,4
2020-05-11,4514,2,2
2020-05-12,4417,0,0
2020-05-13,5687,6,6
2020-05-14,10688,7,7
2020-05-15,11375,2,2
2020-05-16,9180,3,3
2020-05-17,7901,1,1
2020-05-18,4741,0,0
2020-05-19,4329,1,1
2020-05-20,5156,2,2
2020-05-21,10565,7,7
2020-05-22,11432,2,2
2020-05-23,7745,0,0
2020-05-24,7280,2,2
2020-05-25,4196,1,1
2020-05-26,4326,0,0
2020-05-27,5021,0,0
2020-05-28,7367,3,3
2020-05-29,7144,1,1
2020-05-30,6189,0,0
2020-05-31,6304,2,2
2020-06-01,3615,2,2
2020-06-02,3372,1,1
2020-06-03,4021,1,1
2020-06-04,7653,3,3
2020-06-05,8428,0,0
2020-06-06,6574,1,1
2020-06-07,6272,3,3
2020-06-08,3591,3,3
2020-06-09,3582,0,0
2020-06-10,4358,1,1
2020-06-11,8979,3,3
2020-06-12,8997,1,1
2020-06-13,7085,0,0
2020-06-14,6992,0,0
2020-06-15,3967,0,0
2020-06-16,4339,1,1
2020-06-17,5860,2,2
2020-06-18,15644,7,7
2020-06-19,19347,3,3
2020-06-20,12116,3,3
2020-06-21,11050,3,3
2020-06-22,8454,0,0
2020-06-23,6256,1,1
2020-06-24,8655,2,2
2020-06-25,10089,2,2
2020-06-26,6977,3,3
2020-06-27,6758,2,2
2020-06-28,6948,0,0
2020-06-29,4174,1,1
2020-06-30,5161,1,1
2020-07-01,3865,1,1
2020-07-02,3416,0,0
2020-07-03,3270,0,0
2020-07-04,4159,0,0
2020-07-05,5328,1,1
2020-07-06,4386,3,3
2020-07-07,3496,1,1
2020-07-08,3073,3,3
2020-07-09,2639,1,1
2020-07-10,2451,1,1
2020-07-11,2960,0,0
2020-07-12,5396,1,1
2020-07-13,3216,1,1
2020-07-14,2792,0,0
2020-07-15,2550,0,0
2020-07-16,2694,1,1
2020-07-17,2766,1,1
2020-07-18,3662,1,1
2020-07-19,3649,0,0
2020-07-20,2619,0,0
2020-07-21,2399,0,0
2020-07-22,2055,1,1
2020-07-23,2588,2,2
2020-07-24,2499,1,1
2020-07-25,2387,0,0
2020-07-26,2982,0,0
2020-07-27,1688,0,0
2020-07-28,1418,0,0
2020-07-29,1365,0,0
2020-07-30,1564,0,0
2020-07-31,1296,0,0
2020-08-01,1534,0,0
2020-08-02,2240,1,1
2020-08-03,1351,0,0
2020-08-04,1199,0,0
2020-08-05,1107,0,0
2020-08-06,1206,1,1
2020-08-07,1410,0,0
2020-08-08,1298,0,0
2020-08-09,1981,0,0
2020-08-10,1817,0,0
2020-08-11,1302,0,0
2020-08-12,1161,0,0
2020-08-13,1223,0,0
2020-08-14,1147,0,0
2020-08-15,1338,0,0
2020-08-16,1913,0,0
2020-08-17,1143,0,0
2020-08-18,1057,0,0
2020-08-19,974,0,0
2020-08-20,955,0,0
2020-08-21,848,0,0
2020-08-22,1130,0,0
2020-08-23,1701,0,0
2020-08-24,1138,0,0
2020-08-25,875,0,0
2020-08-26,871,0,0
2020-08-27,895,2,2
2020-08-28,871,0,0
2020-08-29,1027,0,0
2020-08-30,1353,0,0
2020-08-31,927,0,0
2020-09-01,852,0,0
2020-09-02,777,0,0
2020-09-03,883,0,0
2020-09-04,935,0,0
2020-09-05,1131,0,0
2020-09-06,1564,0,0
2020-09-07,1115,0,0
2020-09-08,832,0,0
2020-09-09,816,0,0
2020-09-10,731,0,0
2020-09-11,855,0,0
2020-09-12,1057,0,0
2020-09-13,1459,0,0
2020-09-14,876,0,0
2020-09-15,807,0,0
2020-09-16,725,0,0
2020-09-17,696,0,0
2020-09-18,660,0,0
2020-09-19,788,0,0
