date,pv,edit_count,editor_count
2022-10-11,38963,5,5
2022-10-12,72343,10,10
2022-10-13,51615,6,6
2022-10-14,39274,3,3
2022-10-15,40520,3,3
2022-10-16,34509,3,3
2022-10-17,27481,2,2
2022-10-18,36478,7,7
2022-10-19,43032,6,6
2022-10-20,33327,4,4
2022-10-21,26420,2,2
2022-10-22,28981,2,2
2022-10-23,26093,1,1
2022-10-24,20064,1,1
2022-10-25,24051,6,6
2022-10-26,29043,8,8
2022-10-27,31867,2,2
2022-10-28,27743,0,0
2022-10-29,28516,1,1
2022-10-30,25908,1,1
2022-10-31,25720,2,2
2022-11-01,36141,9,9
2022-11-02,41135,2,2
2022-11-03,43504,1,1
2022-11-04,31072,1,1
2022-11-05,29408,2,2
2022-11-06,27113,1,1
2022-11-07,20917,2,2
2022-11-08,26307,7,7
2022-11-09,34868,3,3
2022-11-10,31796,1,1
2022-11-11,26328,0,0
2022-11-12,29637,2,2
2022-11-13,28801,0,0
2022-11-14,21170,0,0
2022-11-15,25621,5,5
2022-11-16,29536,2,2
2022-11-17,44920,1,1
2022-11-18,33601,2,2
2022-11-19,32237,1,1
2022-11-20,28658,0,0
2022-11-21,20363,0,0
2022-11-22,27583,3,3
2022-11-23,37814,4,4
2022-11-24,24299,3,3
2022-11-25,20659,0,0
2022-11-26,22603,0,0
2022-11-27,19365,0,0
2022-11-28,16259,0,0
2022-11-29,33001,2,2
2022-11-30,47883,6,6
2022-12-01,37901,2,2
2022-12-02,25649,0,0
2022-12-03,30054,0,0
2022-12-04,27674,0,0
2022-12-05,19865,0,0
2022-12-06,29868,5,5
2022-12-07,39560,2,2
2022-12-08,31375,1,1
2022-12-09,25628,1,1
2022-12-10,26277,1,1
2022-12-11,25232,1,1
2022-12-12,19276,0,0
2022-12-13,22784,4,4
2022-12-14,24521,4,4
2022-12-15,21810,1,1
2022-12-16,17929,0,0
2022-12-17,19712,0,0
2022-12-18,17840,3,3
2022-12-19,13572,1,1
2022-12-20,20544,4,4
2022-12-21,26329,1,1
2022-12-22,21496,0,0
2022-12-23,18118,0,0
2022-12-24,18307,0,0
2022-12-25,16790,0,0
2022-12-26,13500,3,3
2022-12-27,22057,6,6
2022-12-28,30471,3,3
2022-12-29,26921,3,3
2022-12-30,22588,2,2
2022-12-31,19360,2,2
2023-01-01,19388,0,0
2023-01-02,22267,1,1
2023-01-03,21872,3,3
2023-01-04,20522,3,3
2023-01-05,17703,2,2
2023-01-06,15801,0,0
2023-01-07,16915,1,1
2023-01-08,16945,0,0
2023-01-09,16412,0,0
2023-01-10,12973,1,1
2023-01-11,11603,0,0
2023-01-12,10963,1,1
2023-01-13,10696,1,1
2023-01-14,13169,3,3
2023-01-15,12417,0,0
2023-01-16,9976,0,0
2023-01-17,10879,0,0
2023-01-18,9448,1,1
2023-01-19,8480,0,0
2023-01-20,7952,0,0
2023-01-21,9625,1,1
2023-01-22,9871,0,0
2023-01-23,8026,0,0
2023-01-24,7205,0,0
2023-01-25,6515,0,0
2023-01-26,5936,2,2
2023-01-27,6628,1,1
2023-01-28,7750,0,0
2023-01-29,7892,0,0
2023-01-30,7842,1,1
2023-01-31,7905,0,0
2023-02-01,8960,1,1
2023-02-02,7712,1,1
2023-02-03,7376,1,1
2023-02-04,9310,0,0
2023-02-05,9574,1,1
2023-02-06,7637,0,0
2023-02-07,7054,0,0
2023-02-08,6588,1,1
2023-02-09,6141,0,0
2023-02-10,6312,1,1
2023-02-11,7319,0,0
2023-02-12,7690,0,0
2023-02-13,6320,0,0
2023-02-14,5924,0,0
2023-02-15,7262,0,0
2023-02-16,6004,0,0
2023-02-17,5321,0,0
2023-02-18,6550,0,0
2023-02-19,6733,0,0
2023-02-20,5353,2,2
2023-02-21,5588,0,0
2023-02-22,6333,1,1
2023-02-23,7172,0,0
2023-02-24,6511,1,1
2023-02-25,7013,2,2
2023-02-26,7377,0,0
2023-02-27,5744,0,0
2023-02-28,4892,0,0
2023-03-01,4328,0,0
2023-03-02,4298,0,0
2023-03-03,4302,0,0
2023-03-04,5224,2,2
2023-03-05,6077,0,0
2023-03-06,4509,0,0
2023-03-07,5118,0,0
2023-03-08,4711,2,2
2023-03-09,3946,0,0
2023-03-10,3780,0,0
2023-03-11,4091,0,0
2023-03-12,4397,0,0
2023-03-13,3844,0,0
2023-03-14,4086,1,1
2023-03-15,4315,1,1
2023-03-16,3699,0,0
2023-03-17,3909,0,0
2023-03-18,4590,1,1
2023-03-19,4772,3,3
2023-03-20,4014,0,0
2023-03-21,3911,0,0
2023-03-22,2847,0,0
2023-03-23,3422,1,1
2023-03-24,3186,0,0
2023-03-25,4113,0,0
2023-03-26,4496,1,1
2023-03-27,3433,1,1
