date,gt_score
2018-01-02,75
2018-01-03,65
2018-01-04,59
2018-01-05,28
2018-01-06,31
2018-01-07,30
2018-01-08,30
2018-01-09,64
2018-01-10,54
2018-01-11,29
2018-01-12,28
2018-01-13,27
2018-01-14,23
2018-01-15,19
2018-01-16,46
2018-01-17,55
2018-01-18,31
2018-01-19,22
2018-01-20,30
2018-01-21,28
2018-01-22,22
2018-01-23,38
2018-01-24,34
2018-01-25,22
2018-01-26,18
2018-01-27,17
2018-01-28,19
2018-01-29,16
2018-01-30,34
2018-01-31,30
2018-02-01,26
2018-02-02,22
2018-02-03,17
2018-02-04,18
2018-02-05,13
2018-02-06,32
2018-02-07,43
2018-02-08,25
2018-02-09,17
2018-02-10,22
2018-02-11,16
2018-02-12,22
2018-02-13,37
2018-02-14,42
2018-02-15,24
2018-02-16,24
2018-02-17,19
2018-02-18,29
2018-02-19,18
2018-02-20,33
2018-02-21,39
2018-02-22,24
2018-02-23,20
2018-02-24,21
2018-02-25,19
2018-02-26,20
2018-02-27,37
2018-02-28,43
2018-03-01,27
2018-03-02,20
2018-03-03,24
2018-03-04,22
2018-03-05,16
2018-03-06,31
2018-03-07,42
2018-03-08,26
2018-03-09,14
2018-03-10,17
2018-03-11,17
2018-03-12,15
2018-03-13,39
2018-03-14,55
2018-03-15,35
2018-03-16,23
2018-03-17,22
2018-03-18,26
2018-03-19,20
2018-03-20,61
2018-03-21,100
2018-03-22,57
2018-03-23,47
2018-03-24,35
2018-03-25,39
2018-03-26,35
2018-03-27,65
2018-03-28,84
2018-03-29,56
2018-03-30,48
2018-03-31,53
2018-04-01,48
2018-04-02,39
2018-04-03,36
2018-04-04,31
2018-04-05,24
2018-04-06,25
2018-04-07,22
2018-04-08,28
2018-04-09,19
2018-04-10,21
2018-04-11,19
2018-04-12,16
2018-04-13,13
2018-04-14,20
2018-04-15,19
2018-04-16,22
2018-04-17,14
2018-04-18,17
2018-04-19,12
2018-04-20,14
2018-04-21,15
2018-04-22,17
2018-04-23,11
2018-04-24,13
2018-04-25,14
2018-04-26,9
2018-04-27,13
2018-04-28,10
2018-04-29,10
2018-04-30,10
2018-05-01,8
2018-05-02,12
2018-05-03,10
2018-05-04,10
2018-05-05,11
2018-05-06,10
2018-05-07,8
2018-05-08,10
2018-05-09,10
2018-05-10,10
2018-05-11,6
2018-05-12,10
2018-05-13,16
2018-05-14,8
2018-05-15,9
2018-05-16,10
2018-05-17,9
2018-05-18,6
2018-05-19,15
2018-05-20,9
2018-05-21,8
2018-05-22,4
2018-05-23,7
2018-05-24,8
2018-05-25,7
2018-05-26,13
2018-05-27,10
2018-05-28,8
2018-05-29,7
2018-05-30,6
2018-05-31,8
2018-06-01,10
