date,pv,edit_count,editor_count
2022-10-02,83355,8,8
2022-10-03,49522,7,7
2022-10-04,30383,2,2
2022-10-05,20958,2,2
2022-10-06,19509,1,1
2022-10-07,18694,6,6
2022-10-08,18857,0,0
2022-10-09,55040,8,8
2022-10-10,32740,7,7
2022-10-11,19666,2,2
2022-10-12,13348,0,0
2022-10-13,12832,1,1
2022-10-14,12357,2,2
2022-10-15,13980,1,1
2022-10-16,34706,6,6
2022-10-17,22004,4,4
2022-10-18,16097,3,3
2022-10-19,11517,2,2
2022-10-20,9990,0,0
2022-10-21,10687,4,4
2022-10-22,12339,1,1
2022-10-23,28063,6,6
2022-10-24,16311,2,2
2022-10-25,10394,2,2
2022-10-26,8006,0,0
2022-10-27,8049,1,1
2022-10-28,7788,1,1
2022-10-29,9419,1,1
2022-10-30,27671,4,4
2022-10-31,16128,3,3
2022-11-01,12278,6,6
2022-11-02,9855,2,2
2022-11-03,11721,4,4
2022-11-04,9320,5,5
2022-11-05,9416,3,3
2022-11-06,37228,6,6
2022-11-07,22600,3,3
2022-11-08,13933,2,2
2022-11-09,11377,1,1
2022-11-10,11734,1,1
2022-11-11,10822,1,1
2022-11-12,11892,2,2
2022-11-13,24030,3,3
2022-11-14,14056,2,2
2022-11-15,10475,0,0
2022-11-16,8652,0,0
2022-11-17,7649,1,1
2022-11-18,6382,2,2
2022-11-19,7575,1,1
2022-11-20,22998,8,8
2022-11-21,12435,1,1
2022-11-22,8494,2,2
2022-11-23,8235,1,1
2022-11-24,6941,2,2
2022-11-25,6637,3,3
2022-11-26,7167,2,2
2022-11-27,17227,4,4
2022-11-28,10160,2,2
2022-11-29,9840,2,2
2022-11-30,7264,0,0
2022-12-01,6222,1,1
2022-12-02,4960,1,1
2022-12-03,6755,2,2
2022-12-04,19812,4,4
2022-12-05,12004,0,0
2022-12-06,9254,1,1
2022-12-07,7546,1,1
2022-12-08,7323,2,2
2022-12-09,6404,1,1
2022-12-10,7561,3,3
2022-12-11,21559,6,6
2022-12-12,11529,2,2
2022-12-13,8026,3,3
2022-12-14,6379,0,0
2022-12-15,5492,0,0
2022-12-16,5708,2,2
2022-12-17,6440,0,0
2022-12-18,7969,2,2
2022-12-19,5456,0,0
2022-12-20,5700,0,0
2022-12-21,4576,1,1
2022-12-22,4923,1,1
2022-12-23,4496,0,0
2022-12-24,5436,1,1
2022-12-25,18691,6,6
2022-12-26,10457,2,2
2022-12-27,6927,2,2
2022-12-28,6235,2,2
2022-12-29,7863,4,4
2022-12-30,7865,0,0
2022-12-31,7280,4,4
2023-01-01,6687,2,2
2023-01-02,8608,1,1
2023-01-03,7133,0,0
2023-01-04,6902,0,0
2023-01-05,7394,0,0
2023-01-06,7257,1,1
2023-01-07,8038,3,3
2023-01-08,35979,4,4
2023-01-09,36586,2,2
2023-01-10,23159,2,2
2023-01-11,16267,1,1
2023-01-12,16833,3,3
2023-01-13,17223,4,4
2023-01-14,20301,4,4
2023-01-15,23191,3,3
2023-01-16,13893,1,1
2023-01-17,11303,0,0
2023-01-18,9584,1,1
2023-01-19,8887,0,0
2023-01-20,9288,0,0
2023-01-21,10157,1,1
2023-01-22,11941,1,1
2023-01-23,7551,0,0
2023-01-24,6437,2,2
2023-01-25,5643,0,0
2023-01-26,5277,0,0
2023-01-27,5691,0,0
2023-01-28,6777,0,0
2023-01-29,7854,0,0
2023-01-30,5158,1,1
2023-01-31,4506,0,0
2023-02-01,4117,0,0
2023-02-02,4164,2,2
2023-02-03,4498,2,2
2023-02-04,5049,0,0
2023-02-05,6135,1,1
2023-02-06,4358,0,0
2023-02-07,4027,0,0
2023-02-08,3818,0,0
2023-02-09,3391,0,0
2023-02-10,5132,1,1
2023-02-11,7498,2,2
2023-02-12,7137,0,0
2023-02-13,5282,0,0
2023-02-14,3879,0,0
2023-02-15,3660,0,0
2023-02-16,3642,0,0
2023-02-17,3911,1,1
2023-02-18,4424,0,0
2023-02-19,5410,0,0
2023-02-20,3798,0,0
2023-02-21,3966,1,1
2023-02-22,3307,0,0
2023-02-23,3713,0,0
2023-02-24,3941,1,1
2023-02-25,4130,0,0
2023-02-26,4824,1,1
2023-02-27,3602,2,2
2023-02-28,2660,1,1
2023-03-01,2526,0,0
2023-03-02,2471,1,1
2023-03-03,2883,1,1
2023-03-04,3409,3,3
2023-03-05,4960,1,1
2023-03-06,3194,0,0
2023-03-07,2999,0,0
2023-03-08,2558,0,0
2023-03-09,2319,0,0
2023-03-10,4277,1,1
2023-03-11,3577,0,0
2023-03-12,3903,2,2
2023-03-13,2984,1,1
2023-03-14,2555,0,0
2023-03-15,2356,0,0
2023-03-16,2397,1,1
2023-03-17,2933,1,1
2023-03-18,3540,0,0
2023-03-19,3608,0,0
2023-03-20,2840,1,1
2023-03-21,2670,1,1
2023-03-22,2401,0,0
2023-03-23,2442,1,1
2023-03-24,3314,0,0
2023-03-25,4119,2,2
