date,pv,edit_count,editor_count
2018-04-07,21096,7,7
2018-04-08,10945,0,0
2018-04-09,7487,4,4
2018-04-10,6158,2,2
2018-04-11,5614,1,1
2018-04-12,5457,1,1
2018-04-13,5179,0,0
2018-04-14,18615,4,4
2018-04-15,11543,3,3
2018-04-16,7615,5,5
2018-04-17,6371,4,4
2018-04-18,5968,1,1
2018-04-19,5520,2,2
2018-04-20,5311,1,1
2018-04-21,16338,6,6
2018-04-22,11307,1,1
2018-04-23,7938,0,0
2018-04-24,6832,1,1
2018-04-25,6204,1,1
2018-04-26,5453,1,1
2018-04-27,5367,1,1
2018-04-28,21352,5,5
2018-04-29,12345,0,0
2018-04-30,9517,1,1
2018-05-01,6834,0,0
2018-05-02,6623,0,0
2018-05-03,6875,0,0
2018-05-04,6580,0,0
2018-05-05,16457,3,3
2018-05-06,10543,1,1
2018-05-07,7387,1,1
2018-05-08,6948,0,0
2018-05-09,6070,0,0
2018-05-10,5588,0,0
2018-05-11,5516,2,2
2018-05-12,21230,3,3
2018-05-13,13489,1,1
2018-05-14,8674,0,0
2018-05-15,6867,1,1
2018-05-16,6516,1,1
2018-05-17,6123,0,0
2018-05-18,5752,1,1
2018-05-19,21368,4,4
2018-05-20,12200,0,0
2018-05-21,8159,1,1
2018-05-22,7126,1,1
2018-05-23,6809,0,0
2018-05-24,6185,2,2
2018-05-25,5807,0,0
2018-05-26,16245,1,1
2018-05-27,9987,2,2
2018-05-28,7611,3,3
2018-05-29,6646,1,1
2018-05-30,5960,1,1
2018-05-31,5316,2,2
2018-06-01,5177,2,2
2018-06-02,19372,2,2
2018-06-03,11070,0,0
2018-06-04,7889,2,2
2018-06-05,6899,3,3
2018-06-06,6538,1,1
2018-06-07,5748,0,0
2018-06-08,5762,2,2
2018-06-09,19157,3,3
2018-06-10,12414,0,0
2018-06-11,8546,4,4
2018-06-12,6723,0,0
2018-06-13,6219,1,1
2018-06-14,6293,2,2
2018-06-15,7090,2,2
2018-06-16,24986,2,2
2018-06-17,14165,2,2
2018-06-18,9296,0,0
2018-06-19,7523,2,2
2018-06-20,6847,1,1
2018-06-21,6563,0,0
2018-06-22,5949,0,0
2018-06-23,18574,2,2
2018-06-24,10877,4,4
2018-06-25,7812,8,8
2018-06-26,6803,0,0
2018-06-27,6422,2,2
2018-06-28,5856,0,0
2018-06-29,5751,1,1
2018-06-30,15118,1,1
2018-07-01,9740,0,0
2018-07-02,7245,0,0
2018-07-03,6434,0,0
2018-07-04,7260,2,2
2018-07-05,7564,0,0
2018-07-06,7239,2,2
