date,pv,gt_score,edit_count,editor_count,day_index,week_index,phase
2016-01-14,39731,0.0,4,4,1,1,input
2016-01-15,16242,0.0,0,0,2,1,input
2016-01-16,16528,0.0,2,2,3,1,input
2016-01-17,13959,0.0,0,0,4,1,input
2016-01-18,8798,0.0,0,0,5,1,input
2016-01-19,6917,0.0,0,0,6,1,input
2016-01-20,20776,0.0,5,5,7,1,input
2016-01-21,38860,0.0,0,0,8,2,input
2016-01-22,17711,23.0,0,0,9,2,input
2016-01-23,24054,0.0,1,1,10,2,input
2016-01-24,22616,0.0,0,0,11,2,input
2016-01-25,14281,0.0,2,2,12,2,input
2016-01-26,11656,0.0,1,1,13,2,input
2016-01-27,18396,0.0,3,3,14,2,input
2016-01-28,29181,39.0,0,0,15,3,input
2016-01-29,17142,0.0,2,2,16,3,input
2016-01-30,22509,0.0,2,2,17,3,input
2016-01-31,22717,0.0,0,0,18,3,input
2016-02-01,16288,0.0,0,0,19,3,input
2016-02-02,13340,0.0,0,0,20,3,input
2016-02-03,17733,38.0,1,1,21,3,input
2016-02-04,25753,47.0,1,1,22,4,input
2016-02-05,18546,27.0,1,1,23,4,input
2016-02-06,21236,40.0,2,2,24,4,input
2016-02-07,19367,20.0,3,3,25,4,input
2016-02-08,12774,20.0,0,0,26,4,input
2016-02-09,11493,18.0,0,0,27,4,input
2016-02-10,18423,29.0,3,3,28,4,input
2016-02-13,24170,41.0,1,1,31,5,Y_1m
2016-04-13,5819,19.0,4,4,91,13,Y_3m
