date,pv,gt_score,edit_count,editor_count,day_index,week_index,phase
2024-04-10,100,,0,0,1,1,input
2024-04-11,116,,0,0,2,1,input
2024-04-12,63,,0,0,3,1,input
2024-04-13,68,,0,0,4,1,input
2024-04-14,68,,0,0,5,1,input
2024-04-15,62,,0,0,6,1,input
2024-04-16,37,,0,0,7,1,input
2024-04-17,81,,0,0,8,2,input
2024-04-18,97,,0,0,9,2,input
2024-04-19,54,,0,0,10,2,input
2024-04-20,55,,0,0,11,2,input
2024-04-21,50,,0,0,12,2,input
2024-04-22,42,,0,0,13,2,input
2024-04-23,44,,0,0,14,2,input
2024-04-24,100,,0,0,15,3,input
2024-04-25,81,,0,0,16,3,input
2024-04-26,57,,0,0,17,3,input
2024-04-27,64,,0,0,18,3,input
2024-04-28,45,,0,0,19,3,input
2024-04-29,69,,0,0,20,3,input
2024-04-30,55,,0,0,21,3,input
2024-05-10,44,,0,0,31,5,Y_1m
2024-06-09,48,,0,0,61,9,Y_2m
2024-07-09,20,,0,0,91,13,Y_3m
