date,pv,gt_score,edit_count,editor_count,day_index,week_index,phase
2019-10-12,6730,100.0,7,7,1,1,input
2019-10-13,3486,59.0,2,2,2,1,input
2019-10-14,2731,36.0,1,1,3,1,input
2019-10-15,2141,22.0,5,5,4,1,input
2019-10-16,1900,16.0,1,1,5,1,input
2019-10-17,1311,12.0,1,1,6,1,input
2019-10-18,1478,11.0,0,0,7,1,input
2019-10-19,4660,51.0,1,1,8,2,input
2019-10-20,2502,23.0,0,0,9,2,input
2019-10-21,1761,9.0,1,1,10,2,input
2019-10-22,1840,10.0,0,0,11,2,input
2019-10-23,1300,0.0,0,0,12,2,input
2019-10-24,1077,6.0,0,0,13,2,input
2019-10-25,1145,6.0,0,0,14,2,input
2019-10-26,2770,19.0,1,1,15,3,input
2019-10-27,1860,16.0,0,0,16,3,input
2019-10-28,1278,12.0,0,0,17,3,input
2019-10-29,1230,5.0,0,0,18,3,input
2019-10-30,1117,7.0,0,0,19,3,input
2019-10-31,963,7.0,0,0,20,3,input
2019-11-01,1068,7.0,0,0,21,3,input
2019-11-02,1662,24.0,0,0,22,4,input
2019-11-03,1657,24.0,0,0,23,4,input
2019-11-04,1438,16.0,0,0,24,4,input
2019-11-05,1190,6.0,0,0,25,4,input
2019-11-06,1018,7.0,0,0,26,4,input
2019-11-07,939,7.0,0,0,27,4,input
2019-11-08,1023,7.0,0,0,28,4,input
2019-11-11,1456,6.0,1,1,31,5,Y_1m
2020-01-10,1561,6.0,0,0,91,13,Y_3m
