date,pv,edit_count,editor_count
2019-11-19,29060,1,1
2019-11-20,27308,1,1
2019-11-21,26664,1,1
2019-11-22,28584,2,2
2019-11-23,32939,2,2
2019-11-24,35656,1,1
2019-11-25,36105,0,0
2019-11-26,37767,3,3
2019-11-27,38992,2,2
2019-11-28,31422,0,0
2019-11-29,28061,0,0
2019-11-30,30813,0,0
2019-12-01,36797,3,3
2019-12-02,34237,2,2
2019-12-03,33144,0,0
2019-12-04,40367,4,4
2019-12-05,34737,3,3
2019-12-06,32419,2,2
2019-12-07,47013,1,1
2019-12-08,53370,1,1
2019-12-09,54510,1,1
2019-12-10,40541,0,0
2019-12-11,46750,0,0
2019-12-12,41772,0,0
2019-12-13,59310,1,1
2019-12-14,51913,2,2
2019-12-15,56393,1,1
2019-12-16,48845,0,0
2019-12-17,45988,1,1
2019-12-18,50658,0,0
2019-12-19,41917,2,2
2019-12-20,43812,0,0
2019-12-21,49986,1,1
2019-12-22,48585,2,2
2019-12-23,43326,0,0
2019-12-24,37544,1,1
2019-12-25,35804,0,0
2019-12-26,38835,0,0
2019-12-27,42481,0,0
