date,gt_score
2017-01-12,98
2017-01-13,45
2017-01-14,42
2017-01-15,46
2017-01-16,37
2017-01-17,37
2017-01-18,71
2017-01-19,84
2017-01-20,57
2017-01-21,40
2017-01-22,40
2017-01-23,29
2017-01-24,25
2017-01-25,74
2017-01-26,66
2017-01-27,35
2017-01-28,44
2017-01-29,34
2017-01-30,34
2017-01-31,31
2017-02-01,57
2017-02-02,100
2017-02-03,58
2017-02-04,52
2017-02-05,35
2017-02-06,22
2017-02-07,22
2017-02-08,44
2017-02-09,53
2017-02-10,47
2017-02-11,27
2017-02-12,23
2017-02-13,0
2017-02-14,33
2017-02-15,46
2017-02-16,51
2017-02-17,26
2017-02-18,34
2017-02-19,29
2017-02-20,23
2017-02-21,0
2017-02-22,54
2017-02-23,62
2017-02-24,30
2017-02-25,37
2017-02-26,36
2017-02-27,39
2017-02-28,0
2017-03-01,45
2017-03-02,60
2017-03-03,39
2017-03-04,28
2017-03-05,36
2017-03-06,0
2017-03-07,26
2017-03-08,30
2017-03-09,73
2017-03-10,31
2017-03-11,0
2017-03-12,37
2017-03-13,29
2017-03-14,0
2017-03-15,69
2017-03-16,75
2017-03-17,42
2017-03-18,28
2017-03-19,28
2017-03-20,24
2017-03-21,21
2017-03-22,30
2017-03-23,0
2017-03-24,0
2017-03-25,0
2017-03-26,22
2017-03-27,0
2017-03-28,21
2017-03-29,30
2017-03-30,0
2017-03-31,0
2017-04-01,0
2017-04-02,28
2017-04-03,0
2017-04-04,26
2017-04-05,0
2017-04-06,0
2017-04-07,0
2017-04-08,0
2017-04-09,0
2017-04-10,0
2017-04-11,0
2017-04-12,0
2017-04-13,0
2017-04-14,0
2017-04-15,0
2017-04-16,0
2017-04-17,0
2017-04-18,0
2017-04-19,0
2017-04-20,0
2017-04-21,25
2017-04-22,0
2017-04-23,0
2017-04-24,0
2017-04-25,0
2017-04-26,0
2017-04-27,0
2017-04-28,0
2017-04-29,0
2017-04-30,0
2017-05-01,0
2017-05-02,0
2017-05-03,0
2017-05-04,0
2017-05-05,0
2017-05-06,0
2017-05-07,0
2017-05-08,0
2017-05-09,0
2017-05-10,0
2017-05-11,0
2017-05-12,0
2017-05-13,0
2017-05-14,0
2017-05-15,0
2017-05-16,0
2017-05-17,0
2017-05-18,0
2017-05-19,0
2017-05-20,0
2017-05-21,0
2017-05-22,0
2017-05-23,0
2017-05-24,0
2017-05-25,0
2017-05-26,0
2017-05-27,0
2017-05-28,0
2017-05-29,0
2017-05-30,25
2017-05-31,0
2017-06-01,0
2017-06-02,0
2017-06-03,0
2017-06-04,0
2017-06-05,0
2017-06-06,0
2017-06-07,0
2017-06-08,0
2017-06-09,0
2017-06-10,0
2017-06-11,0
