date,pv,edit_count,editor_count
2022-10-05,5894,3,3
2022-10-06,6349,1,1
2022-10-07,4463,0,0
2022-10-08,3487,0,0
2022-10-09,3404,0,0
2022-10-10,3471,0,0
2022-10-11,2786,0,0
2022-10-12,4343,2,2
2022-10-13,4844,0,0
2022-10-14,3611,1,1
2022-10-15,3817,0,0
2022-10-16,3696,0,0
2022-10-17,2875,0,0
2022-10-18,2669,0,0
2022-10-19,3541,1,1
2022-10-20,4163,1,1
2022-10-21,3274,0,0
2022-10-22,3358,0,0
2022-10-23,3068,0,0
2022-10-24,2390,0,0
2022-10-25,2157,0,0
2022-10-26,3919,1,1
2022-10-27,4636,1,1
2022-10-28,3374,0,0
2022-10-29,3046,0,0
2022-10-30,2587,0,0
2022-10-31,1927,0,0
2022-11-01,1772,0,0
2022-11-02,3086,1,1
2022-11-03,3923,0,0
2022-11-04,2579,0,0
2022-11-05,2397,0,0
2022-11-06,2328,0,0
2022-11-07,1910,0,0
2022-11-08,1663,0,0
2022-11-09,3837,2,2
2022-11-10,6073,1,1
2022-11-11,3826,0,0
2022-11-12,3355,0,0
2022-11-13,2972,0,0
2022-11-14,2495,0,0
2022-11-15,2302,0,0
2022-11-16,3517,1,1
2022-11-17,3714,0,0
2022-11-18,2716,0,0
2022-11-19,2799,0,0
2022-11-20,2723,0,0
2022-11-21,2141,0,0
2022-11-22,1885,0,0
2022-11-23,3393,1,1
2022-11-24,3391,2,2
2022-11-25,2493,0,0
2022-11-26,2579,0,0
2022-11-27,2178,0,0
2022-11-28,1839,0,0
2022-11-29,1753,1,1
2022-11-30,2877,2,2
2022-12-01,3453,1,1
2022-12-02,2112,0,0
2022-12-03,2237,0,0
2022-12-04,1936,0,0
2022-12-05,1460,0,0
2022-12-06,1475,0,0
2022-12-07,2506,1,1
2022-12-08,3080,1,1
2022-12-09,2177,0,0
2022-12-10,2130,0,0
2022-12-11,2075,0,0
2022-12-12,1570,0,0
2022-12-13,1484,0,0
2022-12-14,2248,1,1
2022-12-15,2688,0,0
2022-12-16,2056,0,0
2022-12-17,2004,0,0
2022-12-18,1551,0,0
2022-12-19,1411,0,0
2022-12-20,1395,0,0
2022-12-21,3600,1,1
2022-12-22,5474,1,1
2022-12-23,3208,0,0
2022-12-24,2695,0,0
2022-12-25,2447,0,0
2022-12-26,2041,0,0
2022-12-27,1729,0,0
2022-12-28,1907,0,0
2022-12-29,2154,0,0
2022-12-30,2216,0,0
2022-12-31,1810,0,0
2023-01-01,1597,1,1
2023-01-02,2074,0,0
2023-01-03,2053,0,0
