date,gt_score
2017-01-06,50
2017-01-07,61
2017-01-08,51
2017-01-09,43
2017-01-10,34
2017-01-11,17
2017-01-12,28
2017-01-13,37
2017-01-14,51
2017-01-15,45
2017-01-16,33
2017-01-17,32
2017-01-18,33
2017-01-19,18
2017-01-20,50
2017-01-21,47
2017-01-22,40
2017-01-23,29
2017-01-24,36
2017-01-25,28
2017-01-26,21
2017-01-27,54
2017-01-28,80
2017-01-29,65
2017-01-30,48
2017-01-31,42
2017-02-01,49
2017-02-02,38
2017-02-03,81
2017-02-04,95
2017-02-05,87
2017-02-06,67
2017-02-07,61
2017-02-08,58
2017-02-09,50
2017-02-10,100
2017-02-11,98
2017-02-12,75
2017-02-13,52
2017-02-14,58
2017-02-15,53
2017-02-16,48
2017-02-17,79
2017-02-18,93
2017-02-19,62
2017-02-20,48
2017-02-21,35
2017-02-22,43
2017-02-23,38
2017-02-24,65
2017-02-25,97
2017-02-26,61
2017-02-27,39
2017-02-28,33
2017-03-01,20
2017-03-02,30
2017-03-03,48
2017-03-04,49
2017-03-05,43
2017-03-06,33
2017-03-07,23
2017-03-08,27
2017-03-09,25
2017-03-10,37
2017-03-11,31
2017-03-12,28
2017-03-13,24
2017-03-14,16
2017-03-15,14
2017-03-16,15
2017-03-17,29
2017-03-18,29
2017-03-19,23
2017-03-20,27
2017-03-21,18
2017-03-22,21
2017-03-23,23
2017-03-24,34
2017-03-25,37
2017-03-26,27
2017-03-27,23
2017-03-28,20
2017-03-29,16
2017-03-30,14
2017-03-31,20
2017-04-01,45
2017-04-02,39
2017-04-03,29
2017-04-04,25
2017-04-05,19
2017-04-06,19
2017-04-07,13
2017-04-08,21
2017-04-09,14
2017-04-10,16
2017-04-11,0
2017-04-12,0
2017-04-13,13
2017-04-14,14
2017-04-15,15
2017-04-16,12
2017-04-17,11
2017-04-18,10
2017-04-19,10
2017-04-20,9
2017-04-21,9
2017-04-22,0
2017-04-23,10
2017-04-24,0
2017-04-25,10
2017-04-26,0
2017-04-27,0
2017-04-28,0
2017-04-29,0
2017-04-30,12
2017-05-01,9
2017-05-02,0
2017-05-03,11
2017-05-04,11
2017-05-05,12
2017-05-06,10
2017-05-07,0
2017-05-08,0
2017-05-09,12
2017-05-10,10
2017-05-11,0
2017-05-12,0
2017-05-13,0
2017-05-14,11
2017-05-15,11
2017-05-16,9
2017-05-17,0
2017-05-18,0
2017-05-19,0
2017-05-20,16
2017-05-21,0
2017-05-22,0
2017-05-23,0
2017-05-24,0
2017-05-25,0
2017-05-26,0
2017-05-27,0
2017-05-28,0
2017-05-29,0
2017-05-30,0
2017-05-31,0
2017-06-01,0
2017-06-02,0
2017-06-03,12
2017-06-04,0
2017-06-05,0
