date,pv,edit_count,editor_count
2016-07-12,14526,3,3
2016-07-13,10066,2,2
2016-07-14,6933,0,0
2016-07-15,4665,0,0
2016-07-16,4560,0,0
2016-07-17,4157,3,3
2016-07-18,7617,2,2
2016-07-19,9765,2,2
2016-07-20,7949,2,2
2016-07-21,5940,2,2
2016-07-22,3696,0,0
2016-07-23,4214,2,2
2016-07-24,4198,1,1
2016-07-25,6272,2,2
2016-07-26,9108,2,2
2016-07-27,6699,1,1
2016-07-28,5945,0,0
2016-07-29,4808,0,0
2016-07-30,4875,0,0
2016-07-31,4697,0,0
2016-08-01,8128,3,3
2016-08-02,11165,2,2
2016-08-03,7966,1,1
2016-08-04,6915,0,0
2016-08-05,4848,0,0
2016-08-06,5187,1,1
2016-08-07,4938,0,0
2016-08-08,7341,1,1
2016-08-09,9970,1,1
2016-08-10,6932,1,1
2016-08-11,6473,0,0
2016-08-12,4402,0,0
2016-08-13,3819,0,0
2016-08-14,3647,1,1
2016-08-15,7272,2,2
2016-08-16,10585,0,0
2016-08-17,7340,1,1
2016-08-18,5715,0,0
2016-08-19,4363,1,1
2016-08-20,4539,0,0
2016-08-21,4312,0,0
2016-08-22,6673,1,1
2016-08-23,8305,2,2
2016-08-24,6185,1,1
2016-08-25,5165,0,0
2016-08-26,4132,0,0
2016-08-27,4010,0,0
2016-08-28,4050,0,0
2016-08-29,7712,2,2
2016-08-30,11585,3,3
2016-08-31,7685,0,0
2016-09-01,6691,0,0
2016-09-02,5350,0,0
2016-09-03,5026,0,0
2016-09-04,5027,0,0
2016-09-05,8397,2,2
2016-09-06,12047,1,1
2016-09-07,8431,1,1
2016-09-08,6434,0,0
2016-09-09,4867,0,0
2016-09-10,5144,0,0
2016-09-11,4911,0,0
2016-09-12,12988,3,3
2016-09-13,22171,5,5
2016-09-14,12719,1,1
2016-09-15,9103,1,1
2016-09-16,6821,1,1
2016-09-17,6267,1,1
2016-09-18,6043,1,1
2016-09-19,10809,1,1
2016-09-20,13386,3,3
2016-09-21,9003,1,1
2016-09-22,9767,1,1
2016-09-23,6363,1,1
2016-09-24,6882,3,3
2016-09-25,6634,3,3
2016-09-26,10685,3,3
2016-09-27,13975,5,5
2016-09-28,10741,2,2
2016-09-29,8285,2,2
2016-09-30,6481,0,0
2016-10-01,7589,2,2
2016-10-02,7584,0,0
2016-10-03,5500,2,2
2016-10-04,4665,1,1
2016-10-05,4563,2,2
2016-10-06,3962,2,2
2016-10-07,3694,0,0
2016-10-08,4308,2,2
2016-10-09,4604,0,0
2016-10-10,4660,0,0
