date,gt_score
2021-03-27,100
2021-03-28,32
2021-03-29,14
2021-03-30,10
2021-03-31,8
2021-04-01,9
2021-04-02,9
2021-04-03,14
2021-04-04,9
2021-04-05,6
2021-04-06,4
2021-04-07,3
2021-04-08,2
2021-04-09,4
2021-04-10,11
2021-04-11,4
2021-04-12,3
2021-04-13,3
2021-04-14,2
2021-04-15,2
2021-04-16,2
2021-04-17,8
2021-04-18,3
2021-04-19,2
2021-04-20,3
2021-04-21,0
2021-04-22,2
2021-04-23,3
2021-04-24,5
2021-04-25,4
2021-04-26,3
2021-04-27,0
2021-04-28,2
2021-04-29,2
2021-04-30,0
2021-05-01,5
2021-05-02,2
2021-05-03,2
2021-05-04,0
2021-05-05,2
2021-05-06,2
2021-05-07,0
2021-05-08,4
2021-05-09,2
2021-05-10,0
2021-05-11,2
2021-05-12,0
2021-05-13,0
2021-05-14,0
2021-05-15,5
2021-05-16,4
2021-05-17,2
2021-05-18,0
2021-05-19,0
2021-05-20,2
2021-05-21,0
2021-05-22,5
2021-05-23,3
2021-05-24,2
2021-05-25,0
2021-05-26,0
2021-05-27,0
2021-05-28,0
2021-05-29,5
2021-05-30,4
2021-05-31,0
2021-06-01,0
2021-06-02,0
2021-06-03,2
2021-06-04,3
2021-06-05,5
2021-06-06,2
2021-06-07,2
2021-06-08,0
2021-06-09,0
2021-06-10,2
2021-06-11,2
2021-06-12,5
2021-06-13,3
2021-06-14,2
2021-06-15,3
2021-06-16,3
2021-06-17,0
2021-06-18,0
2021-06-19,7
2021-06-20,3
2021-06-21,0
2021-06-22,0
2021-06-23,2
2021-06-24,2
2021-06-25,0
