date,pv,edit_count,editor_count
2017-04-01,26803,10,10
2017-04-02,11710,1,1
2017-04-03,7737,2,2
2017-04-04,6598,0,0
2017-04-05,6131,3,3
2017-04-06,5548,4,4
2017-04-07,5013,1,1
2017-04-08,25228,5,5
2017-04-09,12306,1,1
2017-04-10,6869,1,1
2017-04-11,5618,1,1
2017-04-12,4868,1,1
2017-04-13,4019,0,0
2017-04-14,3919,0,0
2017-04-15,21057,2,2
2017-04-16,10436,0,0
2017-04-17,6370,0,0
2017-04-18,5267,0,0
2017-04-19,4923,1,1
2017-04-20,4744,1,1
2017-04-21,4274,1,1
2017-04-22,22622,7,7
2017-04-23,11872,1,1
2017-04-24,7872,4,4
2017-04-25,5781,1,1
2017-04-26,4902,0,0
2017-04-27,4210,0,0
2017-04-28,4112,0,0
2017-04-29,22694,1,1
2017-04-30,11590,0,0
2017-05-01,8162,0,0
2017-05-02,6285,2,2
2017-05-03,6861,1,1
2017-05-04,6062,0,0
2017-05-05,7498,1,1
2017-05-06,24945,2,2
2017-05-07,12418,1,1
2017-05-08,7809,0,0
2017-05-09,6321,2,2
2017-05-10,5202,2,2
2017-05-11,4772,0,0
2017-05-12,4564,0,0
2017-05-13,16868,4,4
2017-05-14,8845,0,0
2017-05-15,5939,0,0
2017-05-16,5270,0,0
2017-05-17,4715,0,0
2017-05-18,4342,0,0
2017-05-19,4076,1,1
2017-05-20,16345,1,1
2017-05-21,9065,1,1
2017-05-22,6062,4,4
2017-05-23,5018,1,1
2017-05-24,4416,0,0
2017-05-25,4027,0,0
2017-05-26,3706,2,2
2017-05-27,19406,6,6
2017-05-28,9748,0,0
2017-05-29,6146,0,0
2017-05-30,5084,0,0
2017-05-31,4417,0,0
2017-06-01,4538,2,2
2017-06-02,5819,2,2
2017-06-03,28151,4,4
2017-06-04,16831,3,3
2017-06-05,10142,2,2
2017-06-06,7767,3,3
2017-06-07,6901,0,0
2017-06-08,6478,0,0
2017-06-09,6492,1,1
2017-06-10,24449,2,2
2017-06-11,14195,3,3
2017-06-12,9241,1,1
2017-06-13,7827,1,1
2017-06-14,6855,1,1
2017-06-15,6745,1,1
2017-06-16,6226,2,2
2017-06-17,23014,6,6
2017-06-18,13717,0,0
2017-06-19,9038,1,1
2017-06-20,7460,2,2
2017-06-21,7294,1,1
2017-06-22,6736,0,0
2017-06-23,7041,3,3
2017-06-24,31565,6,6
2017-06-25,19085,1,1
2017-06-26,11454,0,0
2017-06-27,9195,1,1
2017-06-28,8240,1,1
2017-06-29,7475,2,2
2017-06-30,6809,0,0
