date,gt_score
2018-07-23,100
2018-07-24,44
2018-07-25,30
2018-07-26,21
2018-07-27,21
2018-07-28,31
2018-07-29,55
2018-07-30,67
2018-07-31,39
2018-08-01,21
2018-08-02,28
2018-08-03,23
2018-08-04,21
2018-08-05,39
2018-08-06,50
2018-08-07,24
2018-08-08,21
2018-08-09,21
2018-08-10,18
2018-08-11,17
2018-08-12,32
2018-08-13,49
2018-08-14,31
2018-08-15,22
2018-08-16,16
2018-08-17,12
2018-08-18,16
2018-08-19,27
2018-08-20,31
2018-08-21,23
2018-08-22,19
2018-08-23,19
2018-08-24,14
2018-08-25,23
2018-08-26,37
2018-08-27,59
2018-08-28,24
2018-08-29,17
2018-08-30,15
2018-08-31,13
2018-09-01,18
2018-09-02,35
2018-09-03,47
2018-09-04,31
2018-09-05,14
2018-09-06,13
2018-09-07,9
2018-09-08,11
2018-09-09,26
2018-09-10,40
2018-09-11,16
2018-09-12,12
2018-09-13,9
2018-09-14,7
2018-09-15,11
2018-09-16,34
2018-09-17,42
2018-09-18,17
2018-09-19,8
2018-09-20,9
2018-09-21,8
2018-09-22,12
2018-09-23,23
2018-09-24,31
2018-09-25,17
2018-09-26,12
2018-09-27,8
2018-09-28,10
2018-09-29,16
2018-09-30,37
2018-10-01,50
2018-10-02,30
2018-10-03,20
2018-10-04,14
2018-10-05,11
2018-10-06,12
2018-10-07,27
2018-10-08,36
2018-10-09,13
2018-10-10,10
2018-10-11,6
2018-10-12,11
2018-10-13,12
2018-10-14,31
2018-10-15,50
2018-10-16,33
2018-10-17,24
2018-10-18,10
2018-10-19,14
2018-10-20,13
2018-10-21,18
2018-10-22,21
2018-10-23,14
2018-10-24,11
2018-10-25,11
2018-10-26,7
2018-10-27,13
2018-10-28,12
2018-10-29,11
2018-10-30,6
2018-10-31,7
2018-11-01,6
2018-11-02,7
2018-11-03,9
2018-11-04,8
2018-11-05,6
2018-11-06,5
2018-11-07,5
2018-11-08,5
2018-11-09,4
2018-11-10,0
2018-11-11,8
2018-11-12,0
2018-11-13,0
2018-11-14,0
2018-11-15,0
2018-11-16,0
2018-11-17,5
2018-11-18,7
2018-11-19,0
2018-11-20,0
2018-11-21,0
2018-11-22,0
2018-11-23,0
2018-11-24,0
2018-11-25,0
2018-11-26,0
2018-11-27,4
2018-11-28,0
2018-11-29,0
2018-11-30,0
2018-12-01,0
2018-12-02,0
2018-12-03,0
2018-12-04,0
2018-12-05,0
2018-12-06,5
2018-12-07,0
2018-12-08,0
2018-12-09,4
2018-12-10,0
2018-12-11,0
2018-12-12,0
2018-12-13,0
2018-12-14,0
2018-12-15,0
2018-12-16,0
2018-12-17,0
2018-12-18,0
2018-12-19,5
2018-12-20,0
