date,pv,edit_count,editor_count
2019-01-11,51592,4,4
2019-01-12,38128,1,1
2019-01-13,26540,1,1
2019-01-14,21784,2,2
2019-01-15,17791,0,0
2019-01-16,15587,0,0
2019-01-17,24880,3,3
2019-01-18,30824,2,2
2019-01-19,23823,0,0
2019-01-20,19306,0,0
2019-01-21,13573,1,1
2019-01-22,12285,1,1
2019-01-23,11211,0,0
2019-01-24,17638,1,1
2019-01-25,21815,5,5
2019-01-26,17947,1,1
2019-01-27,14996,0,0
2019-01-28,10474,1,1
2019-01-29,10044,2,2
2019-01-30,10175,1,1
2019-01-31,16523,1,1
2019-02-01,20955,1,1
2019-02-02,17490,1,1
2019-02-03,15388,2,2
2019-02-04,11093,2,2
2019-02-05,9936,0,0
2019-02-06,9592,1,1
2019-02-07,14023,4,4
2019-02-08,14521,2,2
2019-02-09,12764,1,1
2019-02-10,10444,1,1
2019-02-11,9565,0,0
2019-02-12,7098,0,0
2019-02-13,6829,0,0
2019-02-14,11057,1,1
2019-02-15,12336,0,0
2019-02-16,10916,0,0
2019-02-17,9792,0,0
2019-02-18,7077,0,0
2019-02-19,7025,0,0
2019-02-20,6102,0,0
2019-02-21,11669,1,1
2019-02-22,14068,0,0
2019-02-23,11467,1,1
2019-02-24,9367,2,2
2019-02-25,7186,2,2
2019-02-26,7110,1,1
2019-02-27,7048,0,0
2019-02-28,14632,2,2
2019-03-01,15541,0,0
2019-03-02,12830,0,0
2019-03-03,11568,0,0
2019-03-04,10022,2,2
2019-03-05,9095,0,0
2019-03-06,8601,1,1
2019-03-07,16569,2,2
2019-03-08,18421,0,0
2019-03-09,15220,2,2
2019-03-10,13356,3,3
2019-03-11,9880,1,1
2019-03-12,9711,0,0
2019-03-13,8949,3,3
2019-03-14,17656,2,2
2019-03-15,20354,0,0
2019-03-16,17066,1,1
2019-03-17,15576,2,2
2019-03-18,11098,2,2
2019-03-19,10485,0,0
2019-03-20,8968,1,1
2019-03-21,17552,4,4
2019-03-22,17702,2,2
2019-03-23,14716,0,0
2019-03-24,12978,0,0
2019-03-25,10151,0,0
2019-03-26,9186,1,1
2019-03-27,9433,0,0
2019-03-28,22942,3,3
2019-03-29,30461,1,1
2019-03-30,22302,2,2
2019-03-31,17813,0,0
2019-04-01,12496,1,1
2019-04-02,12637,0,0
2019-04-03,11600,1,1
2019-04-04,10157,0,0
2019-04-05,9117,0,0
2019-04-06,10576,4,4
2019-04-07,10900,2,2
2019-04-08,8320,1,1
2019-04-09,7044,0,0
2019-04-10,6683,0,0
2019-04-11,5874,0,0
2019-04-12,5367,0,0
2019-04-13,7292,0,0
2019-04-14,8490,0,0
2019-04-15,5962,0,0
2019-04-16,5109,0,0
2019-04-17,4967,0,0
2019-04-18,4550,0,0
2019-04-19,4451,0,0
2019-04-20,5867,0,0
2019-04-21,6079,1,1
2019-04-22,4743,0,0
2019-04-23,4421,0,0
2019-04-24,4385,0,0
2019-04-25,4079,0,0
2019-04-26,3895,0,0
2019-04-27,5253,0,0
2019-04-28,5411,0,0
2019-04-29,5617,0,0
2019-04-30,5636,0,0
2019-05-01,5514,0,0
2019-05-02,5511,1,1
2019-05-03,5187,0,0
2019-05-04,5136,0,0
2019-05-05,5251,0,0
2019-05-06,5667,0,0
2019-05-07,3569,1,1
2019-05-08,3391,1,1
2019-05-09,3253,0,0
2019-05-10,3181,0,0
2019-05-11,4622,0,0
2019-05-12,4501,0,0
2019-05-13,3581,0,0
2019-05-14,3403,0,0
2019-05-15,3391,0,0
2019-05-16,3246,0,0
2019-05-17,3180,0,0
2019-05-18,4138,0,0
2019-05-19,4485,0,0
2019-05-20,3455,0,0
2019-05-21,3300,0,0
2019-05-22,3437,0,0
2019-05-23,3447,0,0
2019-05-24,3437,0,0
2019-05-25,4154,0,0
2019-05-26,4059,0,0
2019-05-27,3321,0,0
2019-05-28,3126,1,1
2019-05-29,3124,0,0
2019-05-30,3113,0,0
2019-05-31,3019,0,0
2019-06-01,3889,0,0
2019-06-02,4281,0,0
2019-06-03,3544,0,0
2019-06-04,4326,0,0
2019-06-05,4069,0,0
2019-06-06,3929,1,1
2019-06-07,3872,0,0
2019-06-08,4662,0,0
2019-06-09,4840,1,1
2019-06-10,3829,0,0
2019-06-11,3484,0,0
2019-06-12,3444,0,0
2019-06-13,3126,0,0
2019-06-14,3212,0,0
2019-06-15,4070,1,1
2019-06-16,4171,0,0
2019-06-17,3057,0,0
2019-06-18,3218,0,0
2019-06-19,3126,0,0
2019-06-20,2826,0,0
2019-06-21,2870,0,0
2019-06-22,4586,1,1
2019-06-23,3950,0,0
2019-06-24,3066,0,0
2019-06-25,2653,0,0
2019-06-26,2565,0,0
2019-06-27,2674,0,0
