date,pv,edit_count,editor_count
2020-10-03,50135,4,4
2020-10-04,34206,3,3
2020-10-05,23494,1,1
2020-10-06,18231,0,0
2020-10-07,14988,0,0
2020-10-08,13254,1,1
2020-10-09,21969,1,1
2020-10-10,41889,2,2
2020-10-11,34955,0,0
2020-10-12,28325,2,2
2020-10-13,21135,2,2
2020-10-14,16799,4,4
2020-10-15,15258,3,3
2020-10-16,28840,4,4
2020-10-17,50995,3,3
2020-10-18,38487,0,0
2020-10-19,28515,3,3
2020-10-20,22546,0,0
2020-10-21,19536,1,1
2020-10-22,19324,0,0
2020-10-23,27426,5,5
2020-10-24,46239,4,4
2020-10-25,40716,2,2
2020-10-26,32226,3,3
2020-10-27,27341,4,4
2020-10-28,24505,2,2
2020-10-29,24570,4,4
2020-10-30,29987,5,5
2020-10-31,46879,3,3
2020-11-01,46957,1,1
2020-11-02,35801,3,3
2020-11-03,37176,3,3
2020-11-04,24937,2,2
2020-11-05,22366,0,0
2020-11-06,29508,1,1
2020-11-07,51908,2,2
2020-11-08,46515,1,1
2020-11-09,32392,2,2
2020-11-10,28312,1,1
2020-11-11,24381,0,0
2020-11-12,23169,0,0
2020-11-13,34931,4,4
2020-11-14,71084,4,4
2020-11-15,63005,2,2
2020-11-16,47723,1,1
2020-11-17,41392,0,0
2020-11-18,36611,1,1
2020-11-19,33007,1,1
2020-11-20,48045,1,1
2020-11-21,75300,2,2
2020-11-22,63205,2,2
2020-11-23,56823,2,2
2020-11-24,45064,1,1
2020-11-25,40046,0,0
2020-11-26,35366,0,0
2020-11-27,45525,1,1
2020-11-28,68226,2,2
2020-11-29,59536,1,1
2020-11-30,43869,2,2
2020-12-01,47589,0,0
2020-12-02,39339,0,0
2020-12-03,37491,1,1
2020-12-04,48009,2,2
2020-12-05,64503,2,2
2020-12-06,55127,3,3
2020-12-07,48044,2,2
2020-12-08,41865,0,0
2020-12-09,36990,0,0
2020-12-10,45616,0,0
2020-12-11,50961,3,3
2020-12-12,66040,1,1
2020-12-13,80288,1,1
2020-12-14,55323,4,4
2020-12-15,42089,0,0
2020-12-16,43970,2,2
2020-12-17,38588,1,1
2020-12-18,50081,1,1
2020-12-19,91106,4,4
2020-12-20,66081,3,3
2020-12-21,47922,1,1
2020-12-22,43000,1,1
2020-12-23,38085,1,1
2020-12-24,35398,0,0
2020-12-25,43703,2,2
2020-12-26,64140,5,5
2020-12-27,66784,1,1
2020-12-28,53742,0,0
2020-12-29,50655,0,0
2020-12-30,49204,3,3
2020-12-31,41914,0,0
2021-01-01,43736,0,0
2021-01-02,48316,0,0
2021-01-03,52459,0,0
2021-01-04,56714,0,0
2021-01-05,46886,0,0
2021-01-06,40818,1,1
2021-01-07,38522,1,1
2021-01-08,41774,0,0
2021-01-09,52239,0,0
2021-01-10,54175,3,3
2021-01-11,52295,0,0
2021-01-12,39229,0,0
2021-01-13,38820,1,1
2021-01-14,34120,0,0
2021-01-15,45222,1,1
2021-01-16,75115,2,2
2021-01-17,69296,0,0
2021-01-18,50304,0,0
2021-01-19,42422,1,1
2021-01-20,37730,0,0
2021-01-21,35584,0,0
2021-01-22,44937,1,1
2021-01-23,66122,0,0
2021-01-24,59145,2,2
2021-01-25,43808,0,0
2021-01-26,40855,1,1
2021-01-27,39358,0,0
2021-01-28,44568,0,0
2021-01-29,44319,1,1
2021-01-30,63135,1,1
2021-01-31,61001,0,0
2021-02-01,53005,2,2
2021-02-02,43489,2,2
2021-02-03,40665,0,0
2021-02-04,35564,0,0
2021-02-05,48879,1,1
2021-02-06,63101,1,1
2021-02-07,54934,0,0
2021-02-08,42022,0,0
2021-02-09,37362,1,1
2021-02-10,34214,1,1
2021-02-11,39499,0,0
2021-02-12,41162,1,1
2021-02-13,62107,1,1
2021-02-14,53986,2,2
2021-02-15,46502,0,0
2021-02-16,38678,1,1
2021-02-17,35102,0,0
2021-02-18,32270,0,0
2021-02-19,40698,1,1
2021-02-20,57178,1,1
2021-02-21,55696,0,0
2021-02-22,43413,0,0
2021-02-23,45069,0,0
2021-02-24,36101,0,0
2021-02-25,32118,0,0
2021-02-26,38542,1,1
2021-02-27,60308,1,1
2021-02-28,53090,0,0
2021-03-01,42295,1,1
2021-03-02,41877,0,0
2021-03-03,50067,1,1
2021-03-04,47648,0,0
2021-03-05,50524,1,1
2021-03-06,66523,0,0
2021-03-07,56071,1,1
2021-03-08,44377,1,1
2021-03-09,36819,0,0
2021-03-10,32996,0,0
2021-03-11,31071,1,1
2021-03-12,44675,2,2
2021-03-13,54545,2,2
2021-03-14,44011,0,0
2021-03-15,33083,0,0
2021-03-16,29582,1,1
2021-03-17,27760,0,0
2021-03-18,35551,0,0
2021-03-19,34559,2,2
2021-03-20,46465,1,1
2021-03-21,42876,1,1
2021-03-22,32150,0,0
2021-03-23,27102,0,0
2021-03-24,25478,1,1
2021-03-25,29173,0,0
2021-03-26,37882,2,2
2021-03-27,61314,2,2
2021-03-28,52754,0,0
2021-03-29,41711,1,1
2021-03-30,33630,1,1
2021-03-31,28281,0,0
2021-04-01,25571,0,0
2021-04-02,27343,0,0
2021-04-03,36978,2,2
2021-04-04,46348,1,1
2021-04-05,28808,0,0
2021-04-06,25201,0,0
2021-04-07,22141,0,0
2021-04-08,23714,1,1
2021-04-09,22435,0,0
2021-04-10,26175,0,0
2021-04-11,25994,0,0
2021-04-12,20653,0,0
2021-04-13,21466,0,0
2021-04-14,19201,0,0
2021-04-15,18001,0,0
2021-04-16,19605,0,0
2021-04-17,25494,0,0
2021-04-18,24471,0,0
2021-04-19,20217,0,0
2021-04-20,17915,1,1
2021-04-21,17161,1,1
2021-04-22,15873,1,1
2021-04-23,17322,0,0
2021-04-24,19585,1,1
2021-04-25,27177,0,0
2021-04-26,20174,0,0
2021-04-27,17308,1,1
2021-04-28,17765,0,0
2021-04-29,24697,1,1
2021-04-30,19843,0,0
2021-05-01,23394,0,0
2021-05-02,31167,1,1
2021-05-03,29291,0,0
2021-05-04,31585,0,0
2021-05-05,52874,0,0
2021-05-06,27275,0,0
2021-05-07,26297,1,1
2021-05-08,29337,0,0
2021-05-09,29736,0,0
2021-05-10,23997,0,0
2021-05-11,20991,0,0
2021-05-12,19963,0,0
2021-05-13,18799,0,0
2021-05-14,17542,0,0
2021-05-15,22221,0,0
2021-05-16,24368,0,0
2021-05-17,20221,1,1
2021-05-18,17851,0,0
2021-05-19,15439,0,0
2021-05-20,14951,0,0
2021-05-21,14976,0,0
2021-05-22,17112,0,0
2021-05-23,18964,0,0
2021-05-24,18919,0,0
2021-05-25,19029,1,1
2021-05-26,14130,1,1
2021-05-27,13626,0,0
2021-05-28,12791,0,0
2021-05-29,14444,0,0
2021-05-30,17864,0,0
2021-05-31,16850,0,0
2021-06-01,15050,0,0
2021-06-02,15334,0,0
2021-06-03,14381,2,2
2021-06-04,19153,0,0
2021-06-05,19462,0,0
2021-06-06,19760,1,1
2021-06-07,17970,0,0
2021-06-08,14899,0,0
2021-06-09,13224,0,0
2021-06-10,19999,0,0
2021-06-11,13521,0,0
2021-06-12,16031,0,0
2021-06-13,21335,1,1
2021-06-14,18118,1,1
2021-06-15,13259,0,0
2021-06-16,12779,0,0
2021-06-17,14630,2,2
2021-06-18,12523,1,1
2021-06-19,14892,0,0
2021-06-20,14434,0,0
2021-06-21,11790,1,1
2021-06-22,11228,2,2
2021-06-23,10444,1,1
2021-06-24,10921,0,0
2021-06-25,10187,1,1
