date,pv,edit_count,editor_count
2016-01-14,39731,4,4
2016-01-15,16242,0,0
2016-01-16,16528,2,2
2016-01-17,13959,0,0
2016-01-18,8798,0,0
2016-01-19,6917,0,0
2016-01-20,20776,5,5
2016-01-21,38860,0,0
2016-01-22,17711,0,0
2016-01-23,24054,1,1
2016-01-24,22616,0,0
2016-01-25,14281,2,2
2016-01-26,11656,1,1
2016-01-27,18396,3,3
2016-01-28,29181,0,0
2016-01-29,17142,2,2
2016-01-30,22509,2,2
2016-01-31,22717,0,0
2016-02-01,16288,0,0
2016-02-02,13340,0,0
2016-02-03,17733,1,1
2016-02-04,25753,1,1
2016-02-05,18546,1,1
2016-02-06,21236,2,2
2016-02-07,19367,3,3
2016-02-08,12774,0,0
2016-02-09,11493,0,0
2016-02-10,18423,3,3
2016-02-11,36899,1,1
2016-02-12,21867,0,0
2016-02-13,24170,1,1
2016-02-14,22344,0,0
2016-02-15,16167,0,0
2016-02-16,14572,1,1
2016-02-17,20744,2,2
2016-02-18,25162,1,1
2016-02-19,17657,2,2
2016-02-20,20035,2,2
2016-02-21,18701,1,1
2016-02-22,13355,2,2
2016-02-23,11927,0,0
2016-02-24,18355,4,4
2016-02-25,26487,3,3
2016-02-26,16523,0,0
2016-02-27,17067,1,1
2016-02-28,17074,0,0
2016-02-29,11716,0,0
2016-03-01,12167,0,0
2016-03-02,19017,3,3
2016-03-03,27035,3,3
2016-03-04,20209,2,2
2016-03-05,21250,4,4
2016-03-06,19283,4,4
2016-03-07,14093,2,2
2016-03-08,12656,2,2
2016-03-09,19725,3,3
2016-03-10,29523,7,7
2016-03-11,19965,3,3
2016-03-12,20365,4,4
2016-03-13,18648,3,3
2016-03-14,14668,3,3
2016-03-15,12682,0,0
2016-03-16,22826,7,7
2016-03-17,35977,11,11
2016-03-18,22214,7,7
2016-03-19,23699,7,7
2016-03-20,21410,3,3
2016-03-21,20211,2,2
2016-03-22,15817,5,5
2016-03-23,14647,2,2
2016-03-24,13055,4,4
2016-03-25,11740,4,4
2016-03-26,13900,4,4
2016-03-27,14502,4,4
2016-03-28,11934,1,1
2016-03-29,11624,1,1
2016-03-30,10835,3,3
2016-03-31,9564,2,2
2016-04-01,9499,3,3
2016-04-02,9933,3,3
2016-04-03,11167,0,0
2016-04-04,9952,4,4
2016-04-05,8553,0,0
2016-04-06,8062,1,1
2016-04-07,7506,2,2
2016-04-08,6181,0,0
2016-04-09,7425,0,0
2016-04-10,8134,0,0
2016-04-11,5810,0,0
2016-04-12,5774,1,1
2016-04-13,5819,4,4
