date,gt_score
2021-04-03,100
2021-04-04,55
2021-04-05,22
2021-04-06,22
2021-04-07,17
2021-04-08,11
2021-04-09,10
2021-04-10,33
2021-04-11,24
2021-04-12,15
2021-04-13,15
2021-04-14,9
2021-04-15,11
2021-04-16,7
2021-04-17,20
2021-04-18,24
2021-04-19,9
2021-04-20,8
2021-04-21,8
2021-04-22,11
2021-04-23,0
2021-04-24,20
2021-04-25,19
2021-04-26,8
2021-04-27,12
2021-04-28,11
2021-04-29,7
2021-04-30,0
2021-05-01,15
2021-05-02,16
2021-05-03,9
2021-05-04,21
2021-05-05,8
2021-05-06,10
2021-05-07,14
2021-05-08,14
2021-05-09,21
2021-05-10,16
2021-05-11,14
2021-05-12,9
2021-05-13,9
2021-05-14,0
2021-05-15,14
2021-05-16,13
2021-05-17,9
2021-05-18,15
2021-05-19,0
2021-05-20,8
2021-05-21,10
2021-05-22,19
2021-05-23,14
2021-05-24,12
2021-05-25,8
2021-05-26,12
2021-05-27,12
2021-05-28,14
2021-05-29,18
2021-05-30,20
2021-05-31,14
2021-06-01,9
2021-06-02,11
2021-06-03,9
2021-06-04,7
2021-06-05,14
2021-06-06,10
2021-06-07,10
2021-06-08,16
2021-06-09,11
2021-06-10,11
2021-06-11,0
2021-06-12,15
2021-06-13,17
2021-06-14,11
2021-06-15,12
2021-06-16,14
2021-06-17,9
2021-06-18,11
2021-06-19,24
2021-06-20,18
2021-06-21,0
2021-06-22,16
2021-06-23,8
2021-06-24,8
2021-06-25,11
2021-06-26,14
2021-06-27,14
2021-06-28,9
2021-06-29,7
2021-06-30,18
2021-07-01,7
2021-07-02,11
2021-07-03,14
2021-07-04,10
2021-07-05,8
2021-07-06,10
2021-07-07,0
2021-07-08,10
2021-07-09,0
2021-07-10,14
2021-07-11,16
2021-07-12,0
2021-07-13,0
2021-07-14,0
2021-07-15,0
2021-07-16,9
2021-07-17,0
2021-07-18,0
2021-07-19,0
2021-07-20,0
2021-07-21,0
2021-07-22,0
2021-07-23,0
2021-07-24,0
2021-07-25,0
2021-07-26,0
2021-07-27,0
2021-07-28,0
2021-07-29,7
2021-07-30,0
2021-07-31,0
2021-08-01,0
2021-08-02,0
2021-08-03,0
2021-08-04,0
2021-08-05,0
2021-08-06,0
2021-08-07,0
2021-08-08,0
2021-08-09,0
2021-08-10,9
2021-08-11,7
2021-08-12,0
2021-08-13,7
2021-08-14,0
2021-08-15,7
2021-08-16,0
2021-08-17,0
2021-08-18,0
2021-08-19,0
2021-08-20,0
2021-08-21,0
2021-08-22,0
2021-08-23,0
2021-08-24,0
2021-08-25,0
2021-08-26,0
2021-08-27,0
2021-08-28,0
2021-08-29,0
2021-08-30,0
2021-08-31,0
2021-09-01,0
2021-09-02,0
2021-09-03,0
2021-09-04,0
2021-09-05,0
2021-09-06,0
2021-09-07,0
2021-09-08,0
2021-09-09,0
2021-09-10,0
2021-09-11,0
2021-09-12,0
2021-09-13,0
2021-09-14,0
2021-09-15,0
2021-09-16,0
2021-09-17,0
2021-09-18,0
2021-09-19,0
2021-09-20,0
2021-09-21,0
2021-09-22,0
2021-09-23,0
2021-09-24,0
2021-09-25,0
2021-09-26,0
2021-09-27,0
2021-09-28,0
2021-09-29,0
2021-09-30,0
2021-10-01,0
