date,pv,edit_count,editor_count
2015-10-04,21666,7,7
2015-10-05,29937,4,4
2015-10-06,24756,0,0
2015-10-07,20430,1,1
2015-10-08,16079,0,0
2015-10-09,12791,3,3
2015-10-10,12871,3,3
2015-10-11,25220,7,7
2015-10-12,35686,6,6
2015-10-13,25107,4,4
2015-10-14,20717,1,1
2015-10-15,17054,1,1
2015-10-16,14245,5,5
2015-10-17,15086,3,3
2015-10-18,21179,2,2
2015-10-19,25002,3,3
2015-10-20,20514,2,2
2015-10-21,16646,0,0
2015-10-22,13212,0,0
2015-10-23,11922,1,1
2015-10-24,12514,1,1
2015-10-25,18255,6,6
2015-10-26,25414,4,4
2015-10-27,18578,0,0
2015-10-28,14576,1,1
2015-10-29,12197,0,0
2015-10-30,11103,1,1
2015-10-31,10683,1,1
2015-11-01,22706,4,4
2015-11-02,35389,2,2
2015-11-03,32321,1,1
2015-11-04,21428,3,3
2015-11-05,17429,5,5
2015-11-06,14223,1,1
2015-11-07,17339,3,3
2015-11-08,32237,2,2
2015-11-09,42677,6,6
2015-11-10,34886,1,1
2015-11-11,25793,0,0
2015-11-12,21688,4,4
2015-11-13,16213,0,0
2015-11-14,19679,2,2
2015-11-15,29743,6,6
2015-11-16,30364,1,1
2015-11-17,25359,4,4
2015-11-18,21550,1,1
2015-11-19,17669,0,0
2015-11-20,14733,0,0
2015-11-21,14943,1,1
2015-11-22,28470,3,3
2015-11-23,41698,2,2
2015-11-24,26052,1,1
2015-11-25,20704,5,5
2015-11-26,18308,1,1
2015-11-27,14286,2,2
2015-11-28,15282,0,0
2015-11-29,28150,2,2
2015-11-30,33997,4,4
2015-12-01,28217,6,6
2015-12-02,23421,2,2
2015-12-03,21919,3,3
2015-12-04,19121,3,3
2015-12-05,20278,1,1
2015-12-06,32236,8,8
2015-12-07,42835,4,4
2015-12-08,33508,4,4
2015-12-09,25936,0,0
2015-12-10,22098,2,2
2015-12-11,17246,2,2
2015-12-12,18410,5,5
2015-12-13,27980,3,3
2015-12-14,29387,1,1
2015-12-15,22175,4,4
2015-12-16,18151,1,1
2015-12-17,15698,3,3
2015-12-18,13179,0,0
2015-12-19,14445,1,1
2015-12-20,24093,2,2
2015-12-21,31456,1,1
2015-12-22,24367,2,2
2015-12-23,25924,6,6
2015-12-24,18999,2,2
2015-12-25,16114,4,4
2015-12-26,15082,0,0
2015-12-27,15457,0,0
2015-12-28,12976,1,1
2015-12-29,12587,3,3
2015-12-30,11172,2,2
2015-12-31,9034,1,1
2016-01-01,9164,1,1
2016-01-02,9575,0,0
