date,gt_score
2022-10-01,100
2022-10-02,63
2022-10-03,59
2022-10-04,51
2022-10-05,45
2022-10-06,45
2022-10-07,39
2022-10-08,71
2022-10-09,52
2022-10-10,44
2022-10-11,41
2022-10-12,33
2022-10-13,32
2022-10-14,33
2022-10-15,57
2022-10-16,53
2022-10-17,34
2022-10-18,32
2022-10-19,31
2022-10-20,35
2022-10-21,31
2022-10-22,51
2022-10-23,43
2022-10-24,34
2022-10-25,32
2022-10-26,29
2022-10-27,28
2022-10-28,30
2022-10-29,53
2022-10-30,38
2022-10-31,32
2022-11-01,27
2022-11-02,29
2022-11-03,30
2022-11-04,25
2022-11-05,42
2022-11-06,36
2022-11-07,32
2022-11-08,25
2022-11-09,28
2022-11-10,24
2022-11-11,25
2022-11-12,41
2022-11-13,36
2022-11-14,29
2022-11-15,27
2022-11-16,26
2022-11-17,23
2022-11-18,22
2022-11-19,46
2022-11-20,32
2022-11-21,27
2022-11-22,26
2022-11-23,27
2022-11-24,22
2022-11-25,22
2022-11-26,50
2022-11-27,39
2022-11-28,30
2022-11-29,25
2022-11-30,24
2022-12-01,22
2022-12-02,19
2022-12-03,33
2022-12-04,31
2022-12-05,23
2022-12-06,25
2022-12-07,23
2022-12-08,23
2022-12-09,24
2022-12-10,41
2022-12-11,35
2022-12-12,34
2022-12-13,33
2022-12-14,26
2022-12-15,26
2022-12-16,30
2022-12-17,46
2022-12-18,35
2022-12-19,29
2022-12-20,30
2022-12-21,29
2022-12-22,26
2022-12-23,30
2022-12-24,43
2022-12-25,36
2022-12-26,32
2022-12-27,25
2022-12-28,26
2022-12-29,26
2022-12-30,30
2022-12-31,30
2023-01-01,27
2023-01-02,26
2023-01-03,28
2023-01-04,25
2023-01-05,24
2023-01-06,29
2023-01-07,48
2023-01-08,33
2023-01-09,30
2023-01-10,26
2023-01-11,26
2023-01-12,24
2023-01-13,23
2023-01-14,41
2023-01-15,28
2023-01-16,28
2023-01-17,24
2023-01-18,23
2023-01-19,24
2023-01-20,26
2023-01-21,40
2023-01-22,33
2023-01-23,30
2023-01-24,25
2023-01-25,25
2023-01-26,25
2023-01-27,22
2023-01-28,39
2023-01-29,33
2023-01-30,27
2023-01-31,23
2023-02-01,28
2023-02-02,28
2023-02-03,36
2023-02-04,59
2023-02-05,44
2023-02-06,34
2023-02-07,28
2023-02-08,27
2023-02-09,28
2023-02-10,25
2023-02-11,43
2023-02-12,39
2023-02-13,31
2023-02-14,26
2023-02-15,24
2023-02-16,25
2023-02-17,25
2023-02-18,41
2023-02-19,35
2023-02-20,29
2023-02-21,24
2023-02-22,26
2023-02-23,31
2023-02-24,22
2023-02-25,38
2023-02-26,28
2023-02-27,24
2023-02-28,22
