date,gt_score
2019-07-05,99
2019-07-06,100
2019-07-07,69
2019-07-08,65
2019-07-09,46
2019-07-10,38
2019-07-11,44
2019-07-12,55
2019-07-13,63
2019-07-14,41
2019-07-15,46
2019-07-16,31
2019-07-17,40
2019-07-18,24
2019-07-19,42
2019-07-20,35
2019-07-21,45
2019-07-22,28
2019-07-23,21
2019-07-24,17
2019-07-25,21
2019-07-26,30
2019-07-27,40
2019-07-28,24
2019-07-29,28
2019-07-30,18
2019-07-31,22
2019-08-01,0
2019-08-02,31
2019-08-03,37
2019-08-04,22
2019-08-05,16
2019-08-06,0
2019-08-07,19
2019-08-08,14
2019-08-09,31
2019-08-10,26
2019-08-11,26
2019-08-12,23
2019-08-13,20
2019-08-14,19
2019-08-15,21
2019-08-16,34
2019-08-17,32
2019-08-18,24
2019-08-19,21
2019-08-20,30
2019-08-21,28
2019-08-22,30
2019-08-23,25
2019-08-24,59
2019-08-25,38
2019-08-26,23
2019-08-27,17
2019-08-28,23
2019-08-29,16
2019-08-30,38
2019-08-31,35
2019-09-01,31
2019-09-02,32
2019-09-03,26
2019-09-04,18
2019-09-05,18
2019-09-06,32
2019-09-07,35
2019-09-08,32
2019-09-09,17
2019-09-10,20
2019-09-11,31
2019-09-12,0
2019-09-13,22
2019-09-14,43
2019-09-15,30
2019-09-16,22
2019-09-17,20
2019-09-18,21
2019-09-19,26
2019-09-20,29
2019-09-21,31
2019-09-22,19
2019-09-23,29
2019-09-24,0
2019-09-25,21
2019-09-26,22
2019-09-27,25
2019-09-28,33
2019-09-29,27
2019-09-30,21
2019-10-01,32
2019-10-02,16
2019-10-03,29
2019-10-04,42
2019-10-05,27
2019-10-06,38
2019-10-07,24
2019-10-08,23
2019-10-09,17
2019-10-10,22
2019-10-11,24
2019-10-12,34
2019-10-13,32
2019-10-14,19
2019-10-15,16
2019-10-16,15
2019-10-17,24
2019-10-18,38
2019-10-19,53
2019-10-20,27
2019-10-21,36
2019-10-22,31
2019-10-23,21
2019-10-24,24
2019-10-25,43
2019-10-26,45
2019-10-27,22
2019-10-28,25
2019-10-29,32
2019-10-30,37
2019-10-31,25
2019-11-01,32
2019-11-02,37
2019-11-03,36
2019-11-04,35
2019-11-05,32
2019-11-06,0
2019-11-07,24
2019-11-08,43
2019-11-09,49
2019-11-10,18
2019-11-11,21
2019-11-12,28
2019-11-13,20
2019-11-14,15
2019-11-15,22
2019-11-16,39
2019-11-17,21
2019-11-18,25
2019-11-19,0
2019-11-20,25
2019-11-21,18
2019-11-22,36
2019-11-23,31
2019-11-24,19
2019-11-25,27
2019-11-26,15
2019-11-27,19
2019-11-28,28
2019-11-29,29
2019-11-30,41
2019-12-01,25
2019-12-02,32
