week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2016-10-06,2016-10-12,1,87770,111.0,19,19,input
2016-10-13,2016-10-19,2,73127,48.0,12,12,input
2016-10-20,2016-10-26,3,63583,0.0,6,6,input
2016-10-27,2016-11-02,4,50821,0.0,6,6,input
