week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2017-01-12,2017-01-18,1,460,376.0,0,0,input
2017-01-19,2017-01-25,2,537,349.0,0,0,input
2017-01-26,2017-02-01,3,1499,301.0,0,0,input
2017-02-02,2017-02-08,4,1631,333.0,0,0,input
