week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2018-07-07,2018-07-13,1,85338,384.0,13,13,input
2018-07-14,2018-07-20,2,96870,355.0,10,10,input
2018-07-21,2018-07-27,3,102827,399.0,13,13,input
2018-07-28,2018-08-03,4,102168,380.0,14,14,input
