week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2019-10-02,2019-10-08,1,2629,304.0,2,2,input
2019-10-09,2019-10-15,2,1920,330.0,0,0,input
2019-10-16,2019-10-22,3,1329,198.0,0,0,input
2019-10-23,2019-10-29,4,1472,0.0,0,0,input
