week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2019-07-08,2019-07-14,1,105597,309.0,7,7,input
2019-07-15,2019-07-21,2,34573,117.0,0,0,input
2019-07-22,2019-07-28,3,34555,118.0,1,1,input
