week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2024-04-10,2024-04-16,1,514,0.0,0,0,input
2024-04-17,2024-04-23,2,423,0.0,0,0,input
2024-04-24,2024-04-30,3,471,0.0,0,0,input
