week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2019-07-06,2019-07-12,1,135595,321.0,6,6,input
2019-07-13,2019-07-19,2,105982,100.0,9,9,input
2019-07-20,2019-07-26,3,58325,88.0,9,9,input
2019-07-27,2019-08-02,4,72199,23.0,5,5,input
