week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2021-01-10,2021-01-16,1,15154,79.0,4,4,input
2021-01-17,2021-01-23,2,11278,53.0,1,1,input
2021-01-24,2021-01-30,3,11860,70.0,4,4,input
2021-01-31,2021-02-06,4,10849,0.0,3,3,input
