week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2022-10-11,2022-10-17,1,304705,446.0,32,32,input
2022-10-18,2022-10-24,2,214395,315.0,23,23,input
2022-10-25,2022-10-31,3,192848,373.0,20,20,input
2022-11-01,2022-11-07,4,229290,502.0,18,18,input
