week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2018-10-02,2018-10-08,1,135384,352.0,12,12,input
2018-10-09,2018-10-15,2,119487,332.0,20,20,input
2018-10-16,2018-10-22,3,103322,296.0,10,10,input
2018-10-23,2018-10-29,4,115048,357.0,12,12,input
