week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2019-04-06,2019-04-12,1,1629,207.0,0,0,input
2019-04-13,2019-04-19,2,972,0.0,0,0,input
2019-04-20,2019-04-26,3,678,0.0,0,0,input
