week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2023-04-06,2023-04-12,1,41994,0.0,2,2,input
2023-04-13,2023-04-19,2,32317,0.0,6,6,input
2023-04-20,2023-04-26,3,35833,0.0,4,4,input
2023-04-27,2023-05-03,4,35425,0.0,1,1,input
