week_start,week_end,week_index,pv_sum,gt_sum,edit_sum,editor_sum,phase
2024-01-07,2024-01-13,1,36766,0.0,3,3,input
2024-01-14,2024-01-20,2,31765,0.0,2,2,input
2024-01-21,2024-01-27,3,31247,0.0,1,1,input
2024-01-28,2024-02-03,4,24804,0.0,2,2,input
